STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-113,1371.6,,,40.0,1.336,0.1602,2.44,GUF
ABAB,ABB-113,1371.7524,,-71.308,40.0,1.353,0.1602,2.44,GUF
ABAB,ABB-113,1371.9048,,-71.414,40.0,1.371,0.1602,2.44,GUF
ABAB,ABB-113,1372.0572,,-71.52,40.0,1.369,0.1602,2.44,GUF
ABAB,ABB-113,1372.2096,,-71.223,40.0,1.366,0.1602,2.44,GUF
ABAB,ABB-113,1372.362,,-70.925,40.0,1.363,0.1602,2.44,GUF
ABAB,ABB-113,1372.5144,,-70.628,40.0,1.363,0.1602,2.44,GUF
ABAB,ABB-113,1372.6668,,-70.33,40.0,1.363,0.1602,2.44,GUF
ABAB,ABB-113,1372.8192,,-70.033,40.0,1.365,0.1602,2.44,GUF
ABAB,ABB-113,1372.9716,,-69.294,40.0,1.367,0.1602,2.44,GUF
ABAB,ABB-113,1373.124,,-68.556,40.0,1.369,0.1602,2.44,GUF
ABAB,ABB-113,1373.2764,,-67.818,40.0,1.37,0.1602,2.44,GUF
ABAB,ABB-113,1373.4288,,-67.079,40.0,1.372,0.1602,2.44,GUF
ABAB,ABB-113,1373.5812,,-67.037,40.0,1.374,0.1602,2.44,GUF
ABAB,ABB-113,1373.7336,,-66.995,40.0,1.384,0.1602,2.44,GUF
ABAB,ABB-113,1373.886,,-66.952,40.0,1.395,0.1602,2.44,GUF
ABAB,ABB-113,1374.0384,,-66.973,40.0,1.435,0.1602,2.44,GUF
ABAB,ABB-113,1374.1908,,-66.993,40.0,1.475,0.1602,2.44,GUF
ABAB,ABB-113,1374.3432,,-67.014,40.0,1.517,0.1602,2.44,GUF
ABAB,ABB-113,1374.4956,,-67.034,40.0,1.56,0.1602,2.44,GUF
ABAB,ABB-113,1374.648,,-66.372,40.0,1.625,0.1602,2.44,GUF
ABAB,ABB-113,1374.8004,,-65.709,40.0,1.694,0.1602,2.44,GUF
ABAB,ABB-113,1374.9528,,-65.046,40.0,1.71,0.1602,2.44,GUF
ABAB,ABB-113,1375.1052,,-64.384,40.0,1.727,0.1602,2.44,GUF
