STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,RGSA_x,RGSA_GAS_EFFECT,NGSA_x,NGSA_GAS_EFFECT,DGSA_x,DGSA_GAS_EFFECT,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,RGSA_y,NGSA_y,DGSA_y
ABAB,ABB-041,1415.6436,,-39.5833,44.776,0.774,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8503173690825614,0.3732,2.0999999999999996
ABAB,ABB-041,1415.796,,-39.5094,44.776,0.766,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8446135242735457,0.3732,2.0999999999999996
ABAB,ABB-041,1415.9484,,-39.0395,44.776,0.767,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8389479402913557,0.3732,2.0999999999999996
ABAB,ABB-041,1416.1008,,-38.5696,44.776,0.768,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8333203604861492,0.3732,2.0999999999999996
ABAB,ABB-041,1416.2532,,-38.0986,44.776,0.768,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8289686694036629,0.3732,2.0999999999999996
ABAB,ABB-041,1416.4056,,-37.6287,44.776,0.769,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8258732194736376,0.3732,2.0999999999999996
ABAB,ABB-041,1416.558,,-37.1588,44.776,0.77,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8227893282558085,0.3732,2.0999999999999996
ABAB,ABB-041,1416.7104,,-36.6889,44.776,0.771,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8197169525888159,0.3732,2.0999999999999996
ABAB,ABB-041,1416.8628,,-36.4559,44.776,0.772,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8166560494724645,0.3732,2.0999999999999996
ABAB,ABB-041,1417.0152,,-36.222,44.776,0.773,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8136065760671394,0.3732,2.0999999999999996
ABAB,ABB-041,1417.1676,,-35.9891,44.776,0.764,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8105684896931792,0.3732,2.0999999999999996
ABAB,ABB-041,1417.32,,-36.4702,44.776,0.755,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8075417478302974,0.3732,2.0999999999999996
ABAB,ABB-041,1417.4724,,-36.9502,44.776,0.746,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8045263081169778,0.3732,2.0999999999999996
ABAB,ABB-041,1417.6248,,-37.4313,44.776,0.736,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8015221283498997,0.3732,2.0999999999999996
ABAB,ABB-041,1417.7772,,-37.5764,44.776,0.727,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7985291664833201,0.3732,2.0999999999999996
ABAB,ABB-041,1417.9296,,-37.7215,44.776,0.718,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7955473806285035,0.3732,2.0999999999999996
ABAB,ABB-041,1418.082,,-37.8655,44.776,0.71,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7925767290531267,0.3732,2.0999999999999996
ABAB,ABB-041,1418.2344,,-38.0106,44.776,0.702,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7896171701807123,0.3732,2.0999999999999996
ABAB,ABB-041,1418.3868,,-38.1557,44.776,0.695,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7866686625900202,0.3732,2.0999999999999996
ABAB,ABB-041,1418.5392,,-38.3007,44.776,0.687,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7837311650144857,0.3732,2.0999999999999996
ABAB,ABB-041,1418.6916,,-38.4458,44.776,0.679,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.780804636341633,0.3732,2.0999999999999996
ABAB,ABB-041,1418.844,,-38.5899,44.776,0.669,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7778890356125177,0.3732,2.0999999999999996
ABAB,ABB-041,1418.9964,,-38.487,44.776,0.659,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7749843220211265,0.3732,2.0999999999999996
ABAB,ABB-041,1419.1488,,-38.384,44.776,0.649,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7720904549138248,0.3732,2.0999999999999996
ABAB,ABB-041,1419.3012,,-38.2801,44.776,0.639,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7705005820478243,0.3732,2.0999999999999996
ABAB,ABB-041,1419.4536,,-38.1772,44.776,0.629,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7702066779935656,0.3732,2.0999999999999996
ABAB,ABB-041,1419.606,,-38.0743,44.776,0.628,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7699128860477142,0.3732,2.0999999999999996
ABAB,ABB-041,1419.7584,,-37.9703,44.776,0.627,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7696192061675069,0.3732,2.0999999999999996
ABAB,ABB-041,1419.9108,,-37.6094,44.776,0.626,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7693256383101963,0.3732,2.0999999999999996
ABAB,ABB-041,1420.0632,,-37.2475,44.776,0.625,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7690321824330526,0.3732,2.0999999999999996
ABAB,ABB-041,1420.2156,,-36.8856,44.776,0.624,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7687388384933611,0.3732,2.0999999999999996
ABAB,ABB-041,1420.368,,-36.5236,44.776,0.636,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7684456064484237,0.3732,2.0999999999999996
ABAB,ABB-041,1420.5204,,-36.0717,44.776,0.694,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7681524862555582,0.3732,2.0999999999999996
ABAB,ABB-041,1420.6728,,-35.6198,44.776,0.753,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7678594778721,0.3732,2.0999999999999996
ABAB,ABB-041,1420.8252,,-35.5739,44.776,0.812,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7675665812553994,0.3732,2.0999999999999996
ABAB,ABB-041,1420.9776,,-35.5269,44.776,0.871,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7672737963628237,0.3732,2.0999999999999996
ABAB,ABB-041,1421.13,,-35.879,44.776,0.929,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7669811231517555,0.3732,2.0999999999999996
ABAB,ABB-041,1421.2824,,-36.2311,44.776,0.935,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7666885615795953,0.3732,2.0999999999999996
ABAB,ABB-041,1421.4348,,-36.5842,44.776,0.89,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7663961116037586,0.3732,2.0999999999999996
ABAB,ABB-041,1421.5872,,-36.9362,44.776,0.845,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7661037731816774,0.3732,2.0999999999999996
ABAB,ABB-041,1421.7396,,-37.2463,44.776,0.801,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7658115462707997,0.3732,2.0999999999999996
ABAB,ABB-041,1421.892,,-37.5554,44.776,0.773,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7655194308285908,0.3732,2.0999999999999996
ABAB,ABB-041,1422.0444,,-37.8655,44.776,0.745,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.765227426812531,0.3732,2.0999999999999996
ABAB,ABB-041,1422.1968,,-38.1755,44.776,0.718,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7649355341801174,0.3732,2.0999999999999996
ABAB,ABB-041,1422.3492,,-38.4856,44.776,0.69,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7675153329837383,0.3731997530419275,2.100018881231819
ABAB,ABB-041,1422.5016,,-38.7957,44.776,0.662,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7729959174810405,0.3731992591257829,2.100056643695458
ABAB,ABB-041,1422.654,,-38.4557,44.776,0.658,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7785156371006323,0.3731987652096379,2.100094406159096
ABAB,ABB-041,1422.8064,,-38.1168,44.776,0.655,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7840747712941302,0.37319827129349314,2.1001321686227383
ABAB,ABB-041,1422.9588,,-37.7769,44.776,0.651,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7896736015084409,0.3731977773773485,2.1001699310863753
ABAB,ABB-041,1423.1112,,-37.438,44.776,0.647,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.7953124112004398,0.3731972834612036,2.1002076935500025
ABAB,ABB-041,1423.2636,,-36.729,44.776,0.643,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8009914858508613,0.3731967895450592,2.1002454560136545
ABAB,ABB-041,1423.416,,-36.0191,44.776,0.645,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8067111129790255,0.37319629562891476,2.1002832184772853
ABAB,ABB-041,1423.5684,,-35.7112,44.776,0.647,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8124715821573627,0.3731958017127712,2.1003209809409213
ABAB,ABB-041,1423.7208,,-35.7763,44.776,0.649,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8182731850261556,0.3731953077966268,2.1003587434045627
ABAB,ABB-041,1423.8732,,-35.8423,44.776,0.651,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.824116215308012,0.3731948138804819,2.1003965058682077
ABAB,ABB-041,1424.0256,,-36.0374,44.776,0.653,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8300009688230535,0.3731943199643357,2.1004342683318384
ABAB,ABB-041,1424.178,,-36.2325,44.776,0.655,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8359277435036518,0.3731938260481913,2.10047203079548
ABAB,ABB-041,1424.3304,,-36.4276,44.776,0.663,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8418968394096596,0.3731933321320473,2.100509793259125
ABAB,ABB-041,1424.4828,,-36.6216,44.776,0.671,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8479085587435761,0.3731928382159011,2.1005475557227555
ABAB,ABB-041,1424.6352,,-36.7557,44.776,0.679,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8539632058658603,0.373192344299758,2.10058531818639
ABAB,ABB-041,1424.7876,,-36.8888,44.776,0.687,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8600610873103144,0.3731918503836109,2.1006230806500454
ABAB,ABB-041,1424.94,,-37.0229,44.776,0.695,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8662025117995167,0.37319135646746826,2.100660843113694
ABAB,ABB-041,1425.0924,,-37.1569,44.776,0.703,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8723877902608205,0.37319086255132117,2.1006986055773353
ABAB,ABB-041,1425.2448,,-37.29,44.776,0.711,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8786172358410128,0.3731903686351776,2.100736368040941
ABAB,ABB-041,1425.3972,,-37.4241,44.776,0.711,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8832460205275098,0.3731872865311052,2.100774441308161
ABAB,ABB-041,1425.5496,,-37.5582,44.776,0.712,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8862484550951283,0.3731816162391022,2.1008128253789096
ABAB,ABB-041,1425.702,,-37.4472,44.776,0.712,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8892610958943358,0.3731759459471071,2.1008512094496083
ABAB,ABB-041,1425.8544,,-37.3363,44.776,0.712,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8922839776192194,0.3731702756551041,2.100889593520357
ABAB,ABB-041,1426.0068,,-37.2254,44.776,0.713,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8953171350819766,0.3731646053631015,2.1009279775911196
ABAB,ABB-041,1426.1592,,-37.1145,44.776,0.713,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.8983606032131431,0.3731589350711051,2.1009663616618646
ABAB,ABB-041,1426.3116,,-37.0035,44.776,0.714,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9014144170619063,0.37315326477910293,2.101004745732581
ABAB,ABB-041,1426.464,,-36.5436,44.776,0.714,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9044786117967739,0.37314759448710166,2.101043129803344
ABAB,ABB-041,1426.6164,,-36.0827,44.776,0.719,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9075532227055069,0.3731419241951017,2.101081513874078
ABAB,ABB-041,1426.7688,,-35.6228,44.776,0.724,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9106382851960273,0.37313625390309957,2.1011198979448302
ABAB,ABB-041,1426.9212,,-35.1628,44.776,0.728,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.913733834796725,0.3731305836111003,2.1011582820155574
ABAB,ABB-041,1427.0736,,-34.7019,44.776,0.733,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9168399071566585,0.37312491331910014,2.101196666086306
ABAB,ABB-041,1427.226,,-34.595,44.776,0.738,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9199565380458132,0.37311924302709754,2.1012350501570616
ABAB,ABB-041,1427.3784,,-34.488,44.776,0.743,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9230837633562038,0.37311357273509604,2.101273434227778
ABAB,ABB-041,1427.5308,,-34.3811,44.776,0.766,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9262216191014616,0.3731079024430992,2.101311818298532
ABAB,ABB-041,1427.6832,,-34.2742,44.776,0.79,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9293701414180027,0.3731022321510947,2.1013502023692556
ABAB,ABB-041,1427.8356,,-34.6963,44.776,0.814,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9325293665645958,0.3730965618590959,2.1013885864399917
ABAB,ABB-041,1427.988,,-35.1193,44.776,0.838,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.93569933092402,0.37309089156709463,2.1014269705107367
ABAB,ABB-041,1428.1404,,-35.5424,44.776,0.861,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9388800710018365,0.3730852212750938,2.101465354581472
ABAB,ABB-041,1428.2928,,-35.9645,44.776,0.885,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.942071623428459,0.3730795509830953,2.1015037386522186
ABAB,ABB-041,1428.4452,,-36.3876,44.776,0.909,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9454640928549826,0.37307543068901716,2.101534584303943
ABAB,ABB-041,1428.5976,,-36.8096,44.776,0.933,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9490595695141493,0.3730728603928608,2.101557891536638
ABAB,ABB-041,1428.75,,-37.2327,44.776,0.956,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9526687193022494,0.3730702900967049,2.101581198769341
ABAB,ABB-041,1428.9024,,-37.2368,44.776,0.987,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9562915942163821,0.37306771980054987,2.1016045060020287
ABAB,ABB-041,1429.0548,,-37.2409,44.776,1.017,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9599282464513729,0.37306514950439307,2.10162781323472
ABAB,ABB-041,1429.2072,,-37.2449,44.776,1.048,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9635787284006196,0.3730625792082375,2.1016511204674178
ABAB,ABB-041,1429.3596,,-37.249,44.776,1.078,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9672430926567065,0.3730600089120816,2.10167442770011
ABAB,ABB-041,1429.512,,-37.2531,44.776,1.108,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9709213920122005,0.37305743861592666,2.1016977349328014
ABAB,ABB-041,1429.6644,,-36.9182,44.776,1.139,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9746136794605231,0.3730548683197711,2.101721042165501
ABAB,ABB-041,1429.8168,,-36.5822,44.776,1.169,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9783200081965635,0.37305229802361406,2.1017443493981913
ABAB,ABB-041,1429.9692,,-36.2473,44.776,1.2,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.982040431617512,0.3730497277274596,2.101767656630879
ABAB,ABB-041,1430.1216,,-35.9114,44.776,1.233,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9857750033235572,0.3730471574313037,2.101790963863574
ABAB,ABB-041,1430.274,,-35.5765,44.776,1.267,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9895237771188264,0.37304458713514776,2.10181427109627
ABAB,ABB-041,1430.4264,,-35.2415,44.776,1.301,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9932868070120338,0.3730420168389925,2.101837578328964
ABAB,ABB-041,1430.5788,,-35.3306,44.776,1.335,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,0.9970641472172116,0.37303944654283644,2.1018608855616527
ABAB,ABB-041,1430.7312,,-35.4207,44.776,1.38,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0008558521546431,0.373036876246681,2.1018841927943503
ABAB,ABB-041,1430.8836,,-35.9218,44.776,1.426,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0046619764515279,0.37303430595052434,2.1019075000270497
ABAB,ABB-041,1431.036,,-36.4228,44.776,1.471,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0084825749428055,0.3730317356543689,2.1019308072597367
ABAB,ABB-041,1431.1884,,-37.1419,44.776,1.516,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0123177026719499,0.37302916535821307,2.1019541144924325
ABAB,ABB-041,1431.3408,,-37.862,44.776,1.674,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.016167414891758,0.3730265950620573,2.1019774217251275
ABAB,ABB-041,1431.4932,,-40.306,44.776,1.832,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0228784787366556,0.37302663365544225,2.1020407805997214
ABAB,ABB-041,1431.6456,,-41.7461,44.776,1.99,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0325073736611854,0.37302928113836614,2.1021441911162118
ABAB,ABB-041,1431.798,,-42.1052,44.776,2.315,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0422269104551012,0.3730319286212901,2.102247601632704
ABAB,ABB-041,1431.9504,,-42.4633,44.776,2.639,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0520379423781456,0.3730345761042141,2.102351012149197
ABAB,ABB-041,1432.1028,,-42.8213,44.776,2.959,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0619413307222756,0.37303722358713803,2.1024544226656863
ABAB,ABB-041,1432.2552,,-44.3847,44.776,3.085,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0719379448872224,0.3730398710700621,2.102557833182173
ABAB,ABB-041,1432.4076,,-47.7683,44.776,3.211,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0820286624568132,0.37304251855298615,2.102661243698668
ABAB,ABB-041,1432.56,9.137,-56.6669,44.776,2.631,0.3732,2.1,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.0922143692760484,0.3730451660359101,2.1027646542151546
ABAB,ABB-041,1432.7124,9.138,-58.2025,44.776,2.345,0.3732,2.165,GUF,40.0,,False,,False,,False,,False,False,False,0,Non Prospek,1.102495959528897,0.3730478135188339,2.1028680647316493
ABAB,ABB-041,1432.8648,9.199,-57.9201,46.343,1.87,0.363,2.231,GUF,46.85566784792405,,False,,False,,False,,False,False,False,0,Non Prospek,1.3106827454506773,0.3692654276377699,2.151718327772106
ABAB,ABB-041,1433.0172,9.362,-55.0408,50.149,1.648,0.3604,2.285,GUF,63.50702191888699,,False,,False,,False,,False,False,False,0,Non Prospek,1.6273946003475799,0.3606520737292422,2.2322837077638003
ABAB,ABB-041,1433.1696,9.601,-52.1614,54.179,1.458,0.3558,2.293,GUF,81.13838211488823,,False,,False,,False,,False,False,False,0,Non Prospek,1.633529595777157,0.3526325407796401,2.2759230765278184
ABAB,ABB-041,1433.322,9.828,-47.983,58.209,1.268,0.3372,2.298,GUF,98.76974231088946,,False,,False,,False,,False,False,False,0,Non Prospek,1.4160699334881763,0.34528327026429395,2.2958972630393015
ABAB,ABB-041,1433.4744,10.028,-43.5456,62.463,1.141,0.3231,2.293,GUF,117.38110863192895,,False,,False,,False,,False,False,False,0,Non Prospek,1.138402900854943,0.336934042427147,2.3102182256678816
ABAB,ABB-041,1433.6268,10.192,-40.1462,63.358,1.062,0.3063,2.319,GUF,121.29675810473816,,False,,False,,False,,False,False,False,0,Non Prospek,1.0848511155545026,0.33499584017530726,2.313355418447122
ABAB,ABB-041,1433.7792,10.325,-38.0458,64.254,0.983,0.3135,2.322,GUF,125.2167826048913,,False,,False,,False,,False,False,False,0,Non Prospek,1.0362793050796772,0.3329583261231108,2.317479635134834
ABAB,ABB-041,1433.9316,10.447,-37.7634,65.149,0.919,0.3164,2.327,GUF,129.1324320777005,,False,,False,,False,,False,False,False,0,Non Prospek,0.9931857282447508,0.3307686574786408,2.3226544027401896
ABAB,ABB-041,1434.084,10.57,-37.482,65.672,0.919,0.3212,2.305,GUF,131.4205713785711,,False,,False,,False,,False,False,False,0,Non Prospek,0.9700305641365544,0.3294644269673923,2.3261362093638276
ABAB,ABB-041,1434.2364,10.676,-37.4596,66.194,0.919,0.3027,2.335,GUF,133.70433565209785,,False,,False,,False,,False,False,False,0,Non Prospek,0.9491109673741176,0.328073843470605,2.3300809197462984
ABAB,ABB-041,1434.3888,10.717,-37.4372,66.716,0.903,0.31,2.344,GUF,135.9880999256245,,False,,False,,False,,False,False,False,0,Non Prospek,0.930400077808054,0.326571673851054,2.3344790937572126
ABAB,ABB-041,1434.5412,10.684,-37.8038,67.052,0.887,0.316,2.351,GUF,137.458109113182,,False,,False,,False,,False,False,False,0,Non Prospek,0.9197329415774256,0.325579035688802,2.3374038555118855
ABAB,ABB-041,1434.6936,10.677,-38.1714,67.388,0.887,0.3199,2.343,GUF,138.9281183007394,,False,,False,,False,,False,False,False,0,Non Prospek,0.9102271399297513,0.32454830339283913,2.3402132763716184
ABAB,ABB-041,1434.846,10.668,-38.539,67.537,0.887,0.3205,2.34,GUF,139.57999737498363,,False,,False,,False,,False,False,False,0,Non Prospek,0.9061971428086926,0.3241829501053135,2.3412921568487546
ABAB,ABB-041,1434.9984,10.66,-38.9056,67.687,0.887,0.3081,2.335,GUF,140.23625147657174,,False,,False,,False,,False,False,False,0,Non Prospek,0.9021798622797615,0.32382818789368106,2.34235001839437
ABAB,ABB-041,1435.1508,10.674,-39.4032,67.836,0.887,0.2986,2.356,GUF,140.88813055081596,,False,,False,,False,,False,False,False,0,Non Prospek,0.8982178655133964,0.3234940093474872,2.3433629328085734
ABAB,ABB-041,1435.3032,10.688,-39.8998,68.284,0.887,0.3008,2.377,GUF,142.84814280089256,,False,,False,,False,,False,False,False,0,Non Prospek,0.8869123383840046,0.32215068432954375,2.3470374778401437
ABAB,ABB-041,1435.4556,10.73,-40.1375,68.731,0.887,0.3009,2.377,GUF,144.80378002362514,,False,,False,,False,,False,False,False,0,Non Prospek,0.8764044675024187,0.32086071973146446,2.3506203700715425
ABAB,ABB-041,1435.608,10.772,-40.3751,69.627,0.887,0.297,2.369,GUF,148.72380452377826,,False,,False,,False,,False,False,False,0,Non Prospek,0.8584015309949042,0.31811231408870927,2.358199091361513
ABAB,ABB-041,1435.7604,10.808,-40.3527,70.522,0.872,0.3031,2.383,GUF,152.63945399658752,,False,,False,,False,,False,False,False,0,Non Prospek,0.84388959482312,0.3155702499875925,2.365525850385614
ABAB,ABB-041,1435.9128,10.844,-40.3303,70.746,0.856,0.3127,2.382,GUF,153.61946012162576,,False,,False,,False,,False,False,False,0,Non Prospek,0.8391919430573078,0.3154831950733237,2.3662912553349122
ABAB,ABB-041,1436.0652,10.852,-40.0479,70.97,0.856,0.327,2.355,GUF,154.59946624666406,,False,,False,,False,,False,False,False,0,Non Prospek,0.8343368270945445,0.31550527887024826,2.3668505673988123
ABAB,ABB-041,1436.2176,10.86,-39.7655,70.746,0.856,0.3406,2.363,GUF,153.61946012162576,,False,,False,,False,,False,False,False,0,Non Prospek,0.8350111571237354,0.3168209788335411,2.3636124303215125
ABAB,ABB-041,1436.37,10.785,-39.4831,70.522,0.856,0.3338,2.359,GUF,152.63945399658752,,False,,False,,False,,False,False,False,0,Non Prospek,0.8364196876323428,0.3180302502062111,2.3606048869085035
