STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-090,1371.6,,-19.015,79.859,1.185,0.3403,2.026,GUF
ABAB,ABB-090,1371.7524,,-18.852,79.859,1.176,0.3403,2.026,GUF
ABAB,ABB-090,1371.9048,,-18.689,79.859,1.167,0.3403,2.026,GUF
ABAB,ABB-090,1372.0572,,-18.6508,79.859,1.159,0.3403,2.026,GUF
ABAB,ABB-090,1372.2096,,-18.6135,79.859,1.15,0.3403,2.026,GUF
ABAB,ABB-090,1372.362,,-18.5763,79.859,1.141,0.3403,2.026,GUF
ABAB,ABB-090,1372.5144,,-18.54,79.859,1.132,0.3403,2.026,GUF
ABAB,ABB-090,1372.6668,,-18.5027,79.859,1.123,0.3403,2.026,GUF
ABAB,ABB-090,1372.8192,,-18.4655,79.859,1.115,0.3403,2.026,GUF
ABAB,ABB-090,1372.9716,,-18.4282,79.859,1.114,0.3403,2.026,GUF
ABAB,ABB-090,1373.124,,-18.6829,79.859,1.113,0.3403,2.026,GUF
ABAB,ABB-090,1373.2764,,-18.9387,79.859,1.113,0.3403,2.026,GUF
ABAB,ABB-090,1373.4288,,-19.1934,79.859,1.112,0.3403,2.026,GUF
ABAB,ABB-090,1373.5812,,-19.4481,79.859,1.112,0.3403,2.026,GUF
ABAB,ABB-090,1373.7336,,-19.7029,79.859,1.111,0.3403,2.026,GUF
ABAB,ABB-090,1373.886,,-20.2486,79.859,1.11,0.3403,2.026,GUF
ABAB,ABB-090,1374.0384,,-20.7934,79.859,1.11,0.3403,2.026,GUF
ABAB,ABB-090,1374.1908,,-21.0211,79.859,1.109,0.3403,2.026,GUF
ABAB,ABB-090,1374.3432,,-21.2488,79.859,1.109,0.3403,2.026,GUF
ABAB,ABB-090,1374.4956,,-21.4766,79.859,1.127,0.3403,2.026,GUF
ABAB,ABB-090,1374.648,,-21.1613,79.859,1.144,0.3403,2.026,GUF
ABAB,ABB-090,1374.8004,,-20.847,79.859,1.162,0.3403,2.026,GUF
ABAB,ABB-090,1374.9528,,-20.5328,79.859,1.18,0.3403,2.026,GUF
ABAB,ABB-090,1375.1052,,-20.2185,79.859,1.197,0.3403,2.026,GUF
ABAB,ABB-090,1375.2576,,-19.9032,79.859,1.215,0.3403,2.026,GUF
ABAB,ABB-090,1375.41,,-19.656,79.859,1.233,0.3403,2.026,GUF
ABAB,ABB-090,1375.5624,,-19.4087,79.859,1.251,0.3403,2.026,GUF
ABAB,ABB-090,1375.7148,,-19.1614,79.859,1.269,0.3403,2.026,GUF
ABAB,ABB-090,1375.8672,,-18.9142,79.859,1.275,0.3403,2.026,GUF
ABAB,ABB-090,1376.0196,,-18.6669,79.859,1.281,0.3403,2.026,GUF
