STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-121,1389.4308,,-5.423,46.8,0.945,0.274,2.405,GUF
ABAB,ABB-121,1389.5832,,-5.186,46.8,0.928,0.274,2.405,GUF
ABAB,ABB-121,1389.7356,,-4.949,46.8,0.912,0.274,2.405,GUF
ABAB,ABB-121,1389.888,,-4.861,46.8,0.877,0.274,2.405,GUF
ABAB,ABB-121,1390.0404,,-4.773,46.8,0.844,0.274,2.405,GUF
ABAB,ABB-121,1390.1928,,-4.685,46.8,0.811,0.274,2.405,GUF
ABAB,ABB-121,1390.3452,,-4.597,46.8,0.774,0.274,2.405,GUF
ABAB,ABB-121,1390.4976,,-4.509,46.8,0.779,0.274,2.405,GUF
ABAB,ABB-121,1390.65,,-4.462,46.8,0.783,0.274,2.405,GUF
ABAB,ABB-121,1390.8024,,-4.414,46.8,0.788,0.274,2.405,GUF
ABAB,ABB-121,1390.9548,,-4.367,46.8,0.815,0.274,2.405,GUF
ABAB,ABB-121,1391.1072,,-4.319,46.8,0.843,0.274,2.405,GUF
ABAB,ABB-121,1391.2596,,-4.271,46.8,0.872,0.274,2.405,GUF
ABAB,ABB-121,1391.412,,-4.41,46.8,0.904,0.274,2.405,GUF
ABAB,ABB-121,1391.5644,,-4.548,46.8,0.926,0.274,2.405,GUF
ABAB,ABB-121,1391.7168,,-4.687,46.8,0.949,0.274,2.405,GUF
ABAB,ABB-121,1391.8692,,-4.412,46.8,0.958,0.274,2.405,GUF
ABAB,ABB-121,1392.0216,,-4.137,46.8,0.967,0.274,2.405,GUF
ABAB,ABB-121,1392.174,,-3.862,46.8,0.976,0.274,2.405,GUF
ABAB,ABB-121,1392.3264,,-3.587,46.8,0.93,0.274,2.405,GUF
ABAB,ABB-121,1392.4788,,-3.243,46.8,0.835,0.274,2.405,GUF
ABAB,ABB-121,1392.6312,,-2.899,46.8,0.767,0.274,2.405,GUF
ABAB,ABB-121,1392.7836,,-3.066,46.8,0.704,0.274,2.405,GUF
ABAB,ABB-121,1392.936,,-3.234,46.8,0.676,0.274,2.405,GUF
ABAB,ABB-121,1393.0884,,-3.401,46.8,0.689,0.274,2.405,GUF
ABAB,ABB-121,1393.2408,,-4.822,46.8,0.703,0.274,2.405,GUF
ABAB,ABB-121,1393.3932,,-6.242,46.8,0.717,0.274,2.405,GUF
ABAB,ABB-121,1393.5456,,-8.242,46.8,0.774,0.274,2.405,GUF
ABAB,ABB-121,1393.698,,-10.241,46.8,0.836,0.274,2.405,GUF
ABAB,ABB-121,1393.8504,,-10.384,46.8,0.947,0.274,2.405,GUF
ABAB,ABB-121,1394.0028,,-10.527,46.8,1.073,0.274,2.405,GUF
ABAB,ABB-121,1394.1552,,-10.669,46.8,1.174,0.274,2.405,GUF
ABAB,ABB-121,1394.3076,,-10.273,46.8,1.284,0.274,2.405,GUF
ABAB,ABB-121,1394.46,,-9.877,46.8,1.348,0.274,2.405,GUF
ABAB,ABB-121,1394.6124,,-9.482,46.8,1.358,0.274,2.405,GUF
ABAB,ABB-121,1394.7648,,-9.413,46.8,1.367,0.274,2.405,GUF
ABAB,ABB-121,1394.9172,,-9.344,46.8,1.377,0.274,2.405,GUF
ABAB,ABB-121,1395.0696,,-9.275,46.8,1.346,0.274,2.405,GUF
ABAB,ABB-121,1395.222,,-9.206,46.8,1.317,0.274,2.405,GUF
ABAB,ABB-121,1395.3744,,-9.184,46.8,1.288,0.274,2.405,GUF
ABAB,ABB-121,1395.5268,,-9.162,46.8,1.29,0.274,2.405,GUF
ABAB,ABB-121,1395.6792,,-9.141,46.8,1.293,0.274,2.405,GUF
ABAB,ABB-121,1395.8316,,-9.119,46.8,1.295,0.274,2.405,GUF
ABAB,ABB-121,1395.984,,-9.097,46.8,1.318,0.274,2.405,GUF
ABAB,ABB-121,1396.1364,,-9.174,46.8,1.34,0.274,2.405,GUF
ABAB,ABB-121,1396.2888,,-9.251,46.8,1.363,0.274,2.405,GUF
ABAB,ABB-121,1396.4412,,-9.328,46.8,1.379,0.274,2.405,GUF
ABAB,ABB-121,1396.5936,,-10.674,46.8,1.395,0.274,2.405,GUF
ABAB,ABB-121,1396.746,,-11.193,46.8,1.411,0.274,2.405,GUF
ABAB,ABB-121,1396.8984,,-11.712,46.8,1.388,0.274,2.405,GUF
ABAB,ABB-121,1397.0508,,-11.166,46.8,1.366,0.274,2.405,GUF
ABAB,ABB-121,1397.2032,,-10.62,46.8,1.344,0.274,2.405,GUF
ABAB,ABB-121,1397.3556,,-10.087,46.8,1.287,0.274,2.405,GUF
ABAB,ABB-121,1397.508,,-9.554,46.8,1.232,0.274,2.405,GUF
ABAB,ABB-121,1397.6604,,-9.021,46.8,1.205,0.274,2.405,GUF
ABAB,ABB-121,1397.8128,,-8.488,46.8,1.178,0.274,2.405,GUF
ABAB,ABB-121,1397.9652,,-8.215,46.8,1.151,0.274,2.405,GUF
ABAB,ABB-121,1398.1176,,-7.941,46.8,1.126,0.274,2.405,GUF
ABAB,ABB-121,1398.27,,-7.668,46.8,1.147,0.274,2.405,GUF
ABAB,ABB-121,1398.4224,,-7.394,46.8,1.168,0.274,2.405,GUF
ABAB,ABB-121,1398.5748,,-7.231,46.8,1.19,0.274,2.405,GUF
ABAB,ABB-121,1398.7272,,-7.068,46.8,1.213,0.274,2.405,GUF
ABAB,ABB-121,1398.8796,,-6.905,46.8,1.241,0.274,2.405,GUF
ABAB,ABB-121,1399.032,,-6.742,46.8,1.269,0.274,2.405,GUF
ABAB,ABB-121,1399.1844,,-6.579,46.8,1.298,0.274,2.405,GUF
ABAB,ABB-121,1399.3368,,-6.372,46.8,1.328,0.274,2.405,GUF
ABAB,ABB-121,1399.4892,,-6.165,46.8,1.359,0.274,2.405,GUF
ABAB,ABB-121,1399.6416,,-5.959,46.8,1.338,0.274,2.405,GUF
ABAB,ABB-121,1399.794,,-5.752,46.8,1.318,0.274,2.405,GUF
ABAB,ABB-121,1399.9464,,-5.546,46.8,1.231,0.274,2.405,GUF
ABAB,ABB-121,1400.0988,,-5.339,46.8,1.173,0.274,2.405,GUF
ABAB,ABB-121,1400.2512,,-5.133,46.8,1.118,0.274,2.405,GUF
ABAB,ABB-121,1400.4036,,-5.104,46.8,1.065,0.274,2.405,GUF
ABAB,ABB-121,1400.556,,-5.075,46.8,1.046,0.274,2.405,GUF
ABAB,ABB-121,1400.7084,,-5.046,46.8,1.029,0.274,2.405,GUF
ABAB,ABB-121,1400.8608,,-5.017,46.8,1.011,0.274,2.405,GUF
ABAB,ABB-121,1401.0132,,-4.988,46.8,1.006,0.274,2.405,GUF
ABAB,ABB-121,1401.1656,,-4.959,46.8,1.0,0.274,2.405,GUF
ABAB,ABB-121,1401.318,,-4.712,46.8,0.994,0.274,2.405,GUF
ABAB,ABB-121,1401.4704,,-4.464,46.8,0.985,0.274,2.405,GUF
ABAB,ABB-121,1401.6228,,-4.216,46.8,0.975,0.274,2.405,GUF
ABAB,ABB-121,1401.7752,,-3.969,46.8,0.995,0.274,2.405,GUF
ABAB,ABB-121,1401.9276,,-3.721,46.8,1.016,0.274,2.405,GUF
ABAB,ABB-121,1402.08,,-3.474,46.8,1.038,0.274,2.405,GUF
ABAB,ABB-121,1402.2324,,-3.226,46.8,1.059,0.274,2.405,GUF
ABAB,ABB-121,1402.3848,,-3.049,46.8,1.123,0.274,2.405,GUF
ABAB,ABB-121,1402.5372,,-2.872,46.8,1.192,0.274,2.405,GUF
ABAB,ABB-121,1402.6896,,-2.694,46.8,1.264,0.274,2.405,GUF
ABAB,ABB-121,1402.842,,-2.517,46.8,1.321,0.274,2.405,GUF
ABAB,ABB-121,1402.9944,,-2.34,46.8,1.38,0.274,2.405,GUF
ABAB,ABB-121,1403.1468,,-2.404,46.8,1.389,0.274,2.405,GUF
ABAB,ABB-121,1403.2992,,-2.468,46.8,1.397,0.274,2.405,GUF
ABAB,ABB-121,1403.4516,,-2.532,46.8,1.376,0.274,2.405,GUF
ABAB,ABB-121,1403.604,,-2.596,46.8,1.355,0.274,2.405,GUF
ABAB,ABB-121,1403.7564,,-3.541,46.8,1.306,0.274,2.405,GUF
ABAB,ABB-121,1403.9088,,-4.485,46.8,1.295,0.274,2.405,GUF
ABAB,ABB-121,1404.0612,,-7.736,46.8,1.283,0.274,2.405,GUF
ABAB,ABB-121,1404.2136,,-7.722,46.8,1.272,0.274,2.405,GUF
ABAB,ABB-121,1404.366,,-7.708,46.8,1.3,0.274,2.405,GUF
ABAB,ABB-121,1404.5184,,-7.694,46.8,1.329,0.274,2.405,GUF
ABAB,ABB-121,1404.6708,,-7.073,46.8,1.358,0.274,2.405,GUF
ABAB,ABB-121,1404.8232,,-6.453,46.8,1.396,0.274,2.405,GUF
ABAB,ABB-121,1404.9756,,-6.843,46.8,1.436,0.274,2.405,GUF
ABAB,ABB-121,1405.128,,-7.234,46.8,1.477,0.274,2.405,GUF
ABAB,ABB-121,1405.2804,,-7.624,46.8,1.479,0.274,2.405,GUF
ABAB,ABB-121,1405.4328,,-7.778,46.8,1.482,0.274,2.405,GUF
ABAB,ABB-121,1405.5852,,-7.931,46.8,1.484,0.274,2.405,GUF
ABAB,ABB-121,1405.7376,,-7.261,46.8,1.463,0.274,2.405,GUF
ABAB,ABB-121,1405.89,,-6.59,46.8,1.442,0.274,2.405,GUF
ABAB,ABB-121,1406.0424,,-5.92,46.8,1.448,0.274,2.405,GUF
ABAB,ABB-121,1406.1948,,-5.663,46.8,1.455,0.274,2.405,GUF
ABAB,ABB-121,1406.3472,,-5.407,46.8,1.461,0.274,2.405,GUF
ABAB,ABB-121,1406.4996,,-5.151,46.8,1.467,0.274,2.405,GUF
ABAB,ABB-121,1406.652,,-6.104,46.8,1.473,0.274,2.405,GUF
ABAB,ABB-121,1406.8044,,-7.056,46.8,1.477,0.274,2.405,GUF
ABAB,ABB-121,1406.9568,,-8.009,46.8,1.48,0.274,2.405,GUF
ABAB,ABB-121,1407.1092,,-8.962,46.8,1.483,0.274,2.405,GUF
ABAB,ABB-121,1407.2616,,-12.124,46.8,1.474,0.274,2.405,GUF
ABAB,ABB-121,1407.414,,-13.194,46.8,1.465,0.274,2.405,GUF
ABAB,ABB-121,1407.5664,,-14.264,46.8,1.456,0.274,2.405,GUF
ABAB,ABB-121,1407.7188,,-15.334,46.8,1.472,0.274,2.405,GUF
ABAB,ABB-121,1407.8712,,-14.117,46.8,1.489,0.274,2.405,GUF
ABAB,ABB-121,1408.0236,,-12.901,46.8,1.506,0.274,2.405,GUF
ABAB,ABB-121,1408.176,,-11.684,46.8,1.532,0.274,2.405,GUF
ABAB,ABB-121,1408.3284,,-10.468,46.8,1.56,0.274,2.405,GUF
ABAB,ABB-121,1408.4808,,-9.612,46.8,1.573,0.274,2.405,GUF
ABAB,ABB-121,1408.6332,,-8.755,46.8,1.586,0.274,2.405,GUF
ABAB,ABB-121,1408.7856,,-9.382,46.8,1.6,0.274,2.405,GUF
ABAB,ABB-121,1408.938,,-10.009,46.8,1.618,0.274,2.405,GUF
ABAB,ABB-121,1409.0904,,-10.636,46.8,1.637,0.274,2.405,GUF
ABAB,ABB-121,1409.2428,,-11.129,46.8,1.655,0.274,2.405,GUF
ABAB,ABB-121,1409.3952,,-11.622,46.8,1.674,0.274,2.405,GUF
ABAB,ABB-121,1409.5476,,-12.115,46.8,1.729,0.274,2.405,GUF
ABAB,ABB-121,1409.7,,-11.246,46.8,1.786,0.274,2.405,GUF
ABAB,ABB-121,1409.8524,,-10.378,46.8,1.845,0.274,2.405,GUF
ABAB,ABB-121,1410.0048,,-9.51,46.8,1.857,0.274,2.405,GUF
ABAB,ABB-121,1410.1572,,-8.299,46.8,1.87,0.274,2.405,GUF
ABAB,ABB-121,1410.3096,,-7.088,46.8,1.829,0.274,2.405,GUF
ABAB,ABB-121,1410.462,,-5.877,46.8,1.789,0.274,2.405,GUF
ABAB,ABB-121,1410.6144,,-6.368,46.8,1.75,0.274,2.405,GUF
ABAB,ABB-121,1410.7668,,-6.859,46.8,1.712,0.274,2.405,GUF
ABAB,ABB-121,1410.9192,,-8.84,46.8,1.597,0.274,2.405,GUF
ABAB,ABB-121,1411.0716,,-9.273,46.8,1.552,0.274,2.405,GUF
ABAB,ABB-121,1411.224,,-9.705,46.8,1.509,0.274,2.405,GUF
ABAB,ABB-121,1411.3764,,-10.138,46.8,1.467,0.274,2.405,GUF
ABAB,ABB-121,1411.5288,,-9.898,46.8,1.426,0.274,2.405,GUF
ABAB,ABB-121,1411.6812,,-9.657,46.8,1.437,0.274,2.405,GUF
ABAB,ABB-121,1411.8336,,-9.416,46.8,1.449,0.274,2.405,GUF
ABAB,ABB-121,1411.986,,-8.657,46.8,1.461,0.274,2.405,GUF
ABAB,ABB-121,1412.1384,,-7.899,46.8,1.472,0.274,2.405,GUF
ABAB,ABB-121,1412.2908,,-7.299,46.8,1.466,0.274,2.405,GUF
ABAB,ABB-121,1412.4432,,-6.699,46.8,1.46,0.274,2.405,GUF
ABAB,ABB-121,1412.5956,,-6.1,46.8,1.454,0.274,2.405,GUF
ABAB,ABB-121,1412.748,,-6.224,46.8,1.457,0.274,2.405,GUF
ABAB,ABB-121,1412.9004,,-6.349,46.8,1.459,0.274,2.405,GUF
ABAB,ABB-121,1413.0528,,-6.473,46.8,1.461,0.274,2.405,GUF
ABAB,ABB-121,1413.2052,,-6.597,46.8,1.464,0.274,2.405,GUF
ABAB,ABB-121,1413.3576,,-6.638,46.8,1.474,0.274,2.405,GUF
ABAB,ABB-121,1413.51,,-6.68,46.8,1.485,0.274,2.405,GUF
ABAB,ABB-121,1413.6624,,-6.721,46.8,1.496,0.274,2.405,GUF
ABAB,ABB-121,1413.8148,,-6.762,46.8,1.507,0.274,2.405,GUF
ABAB,ABB-121,1413.9672,,-6.524,46.8,1.518,0.274,2.405,GUF
ABAB,ABB-121,1414.1196,,-6.287,46.8,1.501,0.274,2.405,GUF
ABAB,ABB-121,1414.272,,-6.05,46.8,1.484,0.274,2.405,GUF
ABAB,ABB-121,1414.4244,,-5.813,46.8,1.468,0.274,2.405,GUF
ABAB,ABB-121,1414.5768,,-5.575,46.8,1.471,0.274,2.405,GUF
ABAB,ABB-121,1414.7292,,-5.338,46.8,1.474,0.274,2.405,GUF
ABAB,ABB-121,1414.8816,,-5.447,46.8,1.477,0.274,2.405,GUF
ABAB,ABB-121,1415.034,,-5.556,46.8,1.48,0.274,2.405,GUF
ABAB,ABB-121,1415.1864,,-5.665,46.8,1.469,0.274,2.405,GUF
ABAB,ABB-121,1415.3388,,-5.773,46.8,1.459,0.274,2.405,GUF
ABAB,ABB-121,1415.4912,,-5.882,46.8,1.456,0.274,2.405,GUF
ABAB,ABB-121,1415.6436,,-5.775,46.8,1.453,0.274,2.405,GUF
ABAB,ABB-121,1415.796,,-5.668,46.8,1.45,0.274,2.405,GUF
ABAB,ABB-121,1415.9484,,-5.561,46.8,1.449,0.274,2.405,GUF
ABAB,ABB-121,1416.1008,,-5.454,46.8,1.447,0.274,2.405,GUF
ABAB,ABB-121,1416.2532,,-5.347,46.8,1.445,0.274,2.405,GUF
ABAB,ABB-121,1416.4056,,-5.332,46.8,1.431,0.274,2.405,GUF
ABAB,ABB-121,1416.558,,-5.316,46.8,1.418,0.274,2.405,GUF
ABAB,ABB-121,1416.7104,,-5.301,46.8,1.404,0.274,2.405,GUF
ABAB,ABB-121,1416.8628,,-5.286,46.8,1.413,0.274,2.405,GUF
ABAB,ABB-121,1417.0152,,-5.416,46.8,1.423,0.274,2.405,GUF
ABAB,ABB-121,1417.1676,,-5.546,46.8,1.433,0.274,2.405,GUF
ABAB,ABB-121,1417.32,,-5.676,46.8,1.443,0.274,2.405,GUF
ABAB,ABB-121,1417.4724,,-5.678,46.8,1.461,0.274,2.405,GUF
ABAB,ABB-121,1417.6248,,-5.68,46.8,1.479,0.274,2.405,GUF
ABAB,ABB-121,1417.7772,,-6.164,46.8,1.497,0.274,2.405,GUF
ABAB,ABB-121,1417.9296,,-6.648,46.8,1.518,0.274,2.405,GUF
ABAB,ABB-121,1418.082,,-7.131,46.8,1.54,0.274,2.405,GUF
ABAB,ABB-121,1418.2344,,-7.666,46.8,1.561,0.274,2.405,GUF
ABAB,ABB-121,1418.3868,,-8.2,46.8,1.567,0.274,2.405,GUF
ABAB,ABB-121,1418.5392,,-8.734,46.8,1.573,0.274,2.405,GUF
ABAB,ABB-121,1418.6916,,-7.846,46.8,1.579,0.274,2.405,GUF
ABAB,ABB-121,1418.844,,-6.958,46.8,1.548,0.274,2.405,GUF
ABAB,ABB-121,1418.9964,,-6.13,46.8,1.517,0.274,2.405,GUF
ABAB,ABB-121,1419.1488,,-5.302,46.8,1.462,0.274,2.405,GUF
ABAB,ABB-121,1419.3012,,-4.474,46.8,1.409,0.274,2.405,GUF
ABAB,ABB-121,1419.4536,,-5.093,46.8,1.347,0.274,2.405,GUF
ABAB,ABB-121,1419.606,,-5.711,46.8,1.288,0.274,2.405,GUF
ABAB,ABB-121,1419.7584,,-6.258,46.8,1.241,0.274,2.405,GUF
ABAB,ABB-121,1419.9108,,-6.805,46.8,1.197,0.274,2.405,GUF
ABAB,ABB-121,1420.0632,,-7.352,46.8,1.154,0.274,2.405,GUF
ABAB,ABB-121,1420.2156,,-8.202,46.8,1.141,0.274,2.405,GUF
ABAB,ABB-121,1420.368,,-9.052,46.8,1.128,0.274,2.405,GUF
ABAB,ABB-121,1420.5204,,-8.37,46.8,1.115,0.274,2.405,GUF
ABAB,ABB-121,1420.6728,,-7.687,46.8,1.123,0.274,2.405,GUF
ABAB,ABB-121,1420.8252,,-7.004,46.8,1.131,0.274,2.405,GUF
ABAB,ABB-121,1420.9776,,-6.634,46.8,1.139,0.274,2.405,GUF
ABAB,ABB-121,1421.13,,-6.264,46.8,1.148,0.274,2.405,GUF
ABAB,ABB-121,1421.2824,,-5.894,46.8,1.156,0.274,2.405,GUF
