STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-098,1371.6,,-34.365,69.469,1.489,0.3209,2.326,GUF
ABAB,ABB-098,1371.7524,,-34.22,69.469,1.475,0.3209,2.326,GUF
ABAB,ABB-098,1371.9048,,-34.075,69.469,1.461,0.3209,2.326,GUF
ABAB,ABB-098,1372.0572,,-34.477,69.469,1.446,0.3209,2.326,GUF
ABAB,ABB-098,1372.2096,,-34.879,69.469,1.431,0.3209,2.326,GUF
ABAB,ABB-098,1372.362,,-35.102,69.469,1.416,0.3209,2.326,GUF
ABAB,ABB-098,1372.5144,,-35.326,69.469,1.385,0.3209,2.326,GUF
ABAB,ABB-098,1372.6668,,-35.549,69.469,1.353,0.3209,2.326,GUF
ABAB,ABB-098,1372.8192,,-35.172,69.469,1.321,0.3209,2.326,GUF
ABAB,ABB-098,1372.9716,,-34.796,69.469,1.281,0.3209,2.326,GUF
ABAB,ABB-098,1373.124,,-34.419,69.469,1.241,0.3209,2.326,GUF
ABAB,ABB-098,1373.2764,,-33.787,69.469,1.201,0.3209,2.326,GUF
ABAB,ABB-098,1373.4288,,-33.155,69.469,1.165,0.3209,2.326,GUF
ABAB,ABB-098,1373.5812,,-32.522,69.469,1.13,0.3209,2.326,GUF
ABAB,ABB-098,1373.7336,,-31.89,69.469,1.095,0.3209,2.326,GUF
ABAB,ABB-098,1373.886,,-31.751,69.469,1.059,0.3209,2.326,GUF
ABAB,ABB-098,1374.0384,,-31.611,69.469,1.023,0.3209,2.326,GUF
ABAB,ABB-098,1374.1908,,-31.471,69.469,1.022,0.3209,2.326,GUF
ABAB,ABB-098,1374.3432,,-31.332,69.469,1.02,0.3209,2.326,GUF
ABAB,ABB-098,1374.4956,,-31.067,69.469,1.018,0.3209,2.326,GUF
ABAB,ABB-098,1374.648,,-30.802,69.469,1.132,0.3209,2.326,GUF
ABAB,ABB-098,1374.8004,,-30.537,69.469,1.245,0.3209,2.326,GUF
ABAB,ABB-098,1374.9528,,-30.272,69.469,1.424,0.3209,2.326,GUF
ABAB,ABB-098,1375.1052,,-30.007,69.469,1.604,0.3209,2.326,GUF
ABAB,ABB-098,1375.2576,,-30.132,69.469,1.756,0.3209,2.326,GUF
ABAB,ABB-098,1375.41,,-30.258,69.469,1.854,0.3209,2.326,GUF
ABAB,ABB-098,1375.5624,,-30.384,69.469,1.953,0.3209,2.326,GUF
ABAB,ABB-098,1375.7148,,-30.51,69.469,1.973,0.3209,2.326,GUF
ABAB,ABB-098,1375.8672,,-33.051,69.469,1.992,0.3209,2.326,GUF
ABAB,ABB-098,1376.0196,,-35.593,69.469,2.011,0.3209,2.326,GUF
ABAB,ABB-098,1376.172,,-38.291,69.469,2.025,0.3209,2.326,GUF
ABAB,ABB-098,1376.3244,,-40.989,69.469,2.038,0.3209,2.326,GUF
ABAB,ABB-098,1376.4768,,-41.632,69.469,2.052,0.3209,2.326,GUF
ABAB,ABB-098,1376.6292,,-42.276,69.469,2.041,0.3209,2.326,GUF
ABAB,ABB-098,1376.7816,,-41.24,69.469,2.031,0.3209,2.326,GUF
ABAB,ABB-098,1376.934,,-40.205,69.469,1.966,0.3209,2.326,GUF
ABAB,ABB-098,1377.0864,,-38.71,69.469,1.901,0.3209,2.326,GUF
ABAB,ABB-098,1377.2388,,-37.216,69.469,1.797,0.3209,2.326,GUF
ABAB,ABB-098,1377.3912,,-35.722,69.469,1.693,0.3209,2.326,GUF
ABAB,ABB-098,1377.5436,,-35.502,69.469,1.59,0.3209,2.326,GUF
ABAB,ABB-098,1377.696,,-35.283,69.469,1.52,0.3209,2.326,GUF
ABAB,ABB-098,1377.8484,,-35.168,69.469,1.451,0.3209,2.326,GUF
ABAB,ABB-098,1378.0008,,-35.053,69.469,1.375,0.3209,2.326,GUF
ABAB,ABB-098,1378.1532,,-34.938,69.469,1.3,0.3209,2.326,GUF
ABAB,ABB-098,1378.3056,,-34.822,69.469,1.28,0.3209,2.326,GUF
ABAB,ABB-098,1378.458,,-34.613,69.469,1.261,0.3209,2.326,GUF
ABAB,ABB-098,1378.6104,,-34.404,69.469,1.241,0.3209,2.326,GUF
ABAB,ABB-098,1378.7628,,-34.195,69.469,1.222,0.3209,2.326,GUF
ABAB,ABB-098,1378.9152,,-33.986,69.469,1.231,0.3209,2.326,GUF
ABAB,ABB-098,1379.0676,,-34.276,69.469,1.241,0.3209,2.326,GUF
ABAB,ABB-098,1379.22,,-34.567,69.469,1.25,0.3209,2.326,GUF
ABAB,ABB-098,1379.3724,,-34.858,69.469,1.259,0.3209,2.326,GUF
ABAB,ABB-098,1379.5248,,-35.148,69.469,1.247,0.3209,2.326,GUF
ABAB,ABB-098,1379.6772,,-35.03,69.469,1.234,0.3209,2.326,GUF
ABAB,ABB-098,1379.8296,,-34.912,69.469,1.221,0.3209,2.326,GUF
ABAB,ABB-098,1379.982,,-34.794,69.469,1.208,0.3209,2.326,GUF
ABAB,ABB-098,1380.1344,,-34.675,69.469,1.195,0.3209,2.326,GUF
ABAB,ABB-098,1380.2868,,-34.557,69.469,1.182,0.3209,2.326,GUF
ABAB,ABB-098,1380.4392,,-33.576,69.469,1.164,0.3209,2.326,GUF
ABAB,ABB-098,1380.5916,,-32.596,69.469,1.146,0.3209,2.326,GUF
ABAB,ABB-098,1380.744,,-31.615,69.469,1.128,0.3209,2.326,GUF
ABAB,ABB-098,1380.8964,,-31.313,69.469,1.11,0.3209,2.326,GUF
ABAB,ABB-098,1381.0488,,-31.01,69.469,1.093,0.3209,2.326,GUF
ABAB,ABB-098,1381.2012,,-30.708,69.469,1.1,0.3209,2.326,GUF
ABAB,ABB-098,1381.3536,,-31.254,69.469,1.107,0.3209,2.326,GUF
ABAB,ABB-098,1381.506,,-31.801,69.469,1.114,0.3209,2.326,GUF
ABAB,ABB-098,1381.6584,,-32.347,69.469,1.153,0.3209,2.326,GUF
ABAB,ABB-098,1381.8108,,-32.19,69.469,1.193,0.3209,2.326,GUF
ABAB,ABB-098,1381.9632,,-32.034,69.469,1.233,0.3209,2.326,GUF
ABAB,ABB-098,1382.1156,,-31.877,69.469,1.268,0.3209,2.326,GUF
ABAB,ABB-098,1382.268,,-31.656,69.469,1.303,0.3209,2.326,GUF
ABAB,ABB-098,1382.4204,,-31.435,69.469,1.374,0.3209,2.326,GUF
