STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-105,1371.6,,-38.709,77.364,1.052,0.3371,2.394,GUF
ABAB,ABB-105,1371.7524,,-39.243,77.364,1.109,0.3371,2.394,GUF
ABAB,ABB-105,1371.9048,,-39.216,77.364,1.17,0.3371,2.394,GUF
ABAB,ABB-105,1372.0572,,-39.188,77.364,1.234,0.3371,2.394,GUF
ABAB,ABB-105,1372.2096,,-39.161,77.364,1.301,0.3371,2.394,GUF
ABAB,ABB-105,1372.362,,-38.906,77.364,1.414,0.3371,2.394,GUF
ABAB,ABB-105,1372.5144,,-38.652,77.364,1.536,0.3371,2.394,GUF
ABAB,ABB-105,1372.6668,,-38.397,77.364,1.63,0.3371,2.394,GUF
ABAB,ABB-105,1372.8192,,-38.142,77.364,1.652,0.3371,2.394,GUF
ABAB,ABB-105,1372.9716,,-38.061,77.364,1.674,0.3371,2.394,GUF
ABAB,ABB-105,1373.124,,-37.981,77.364,1.65,0.3371,2.394,GUF
ABAB,ABB-105,1373.2764,,-37.9,77.364,1.608,0.3371,2.394,GUF
ABAB,ABB-105,1373.4288,,-37.819,77.364,1.568,0.3371,2.394,GUF
ABAB,ABB-105,1373.5812,,-37.738,77.364,1.537,0.3371,2.394,GUF
ABAB,ABB-105,1373.7336,,-37.186,77.364,1.507,0.3371,2.394,GUF
ABAB,ABB-105,1373.886,,-36.633,77.364,1.477,0.3371,2.394,GUF
ABAB,ABB-105,1374.0384,,-36.08,77.364,1.448,0.3371,2.394,GUF
ABAB,ABB-105,1374.1908,,-35.527,77.364,1.444,0.3371,2.394,GUF
ABAB,ABB-105,1374.3432,,-34.974,77.364,1.439,0.3371,2.394,GUF
ABAB,ABB-105,1374.4956,,-34.744,77.364,1.434,0.3371,2.394,GUF
ABAB,ABB-105,1374.648,,-34.513,77.364,1.446,0.3371,2.394,GUF
ABAB,ABB-105,1374.8004,,-34.283,77.364,1.458,0.3371,2.394,GUF
ABAB,ABB-105,1374.9528,,-34.052,77.364,1.496,0.3371,2.394,GUF
ABAB,ABB-105,1375.1052,,-33.821,77.364,1.539,0.3371,2.394,GUF
ABAB,ABB-105,1375.2576,,-33.929,77.364,1.539,0.3371,2.394,GUF
ABAB,ABB-105,1375.41,,-34.037,77.364,1.539,0.3371,2.394,GUF
ABAB,ABB-105,1375.5624,,-34.145,77.364,1.512,0.3371,2.394,GUF
ABAB,ABB-105,1375.7148,,-34.252,77.364,1.485,0.3371,2.394,GUF
ABAB,ABB-105,1375.8672,,-34.36,77.364,1.452,0.3371,2.394,GUF
ABAB,ABB-105,1376.0196,,-34.468,77.364,1.42,0.3371,2.394,GUF
ABAB,ABB-105,1376.172,,-34.428,77.364,1.388,0.3371,2.394,GUF
ABAB,ABB-105,1376.3244,,-34.388,77.364,1.38,0.3371,2.394,GUF
ABAB,ABB-105,1376.4768,,-34.348,77.364,1.371,0.3371,2.394,GUF
ABAB,ABB-105,1376.6292,,-34.308,77.364,1.362,0.3371,2.394,GUF
ABAB,ABB-105,1376.7816,,-34.269,77.364,1.375,0.3371,2.394,GUF
ABAB,ABB-105,1376.934,,-34.229,77.364,1.389,0.3371,2.394,GUF
ABAB,ABB-105,1377.0864,,-34.189,77.364,1.402,0.3371,2.394,GUF
ABAB,ABB-105,1377.2388,,-34.149,77.364,1.423,0.3371,2.394,GUF
ABAB,ABB-105,1377.3912,,-34.269,77.364,1.444,0.3371,2.394,GUF
ABAB,ABB-105,1377.5436,,-34.388,77.364,1.466,0.3371,2.394,GUF
ABAB,ABB-105,1377.696,,-34.508,77.364,1.478,0.3371,2.394,GUF
ABAB,ABB-105,1377.8484,,-34.627,77.364,1.491,0.3371,2.394,GUF
ABAB,ABB-105,1378.0008,,-34.747,77.364,1.503,0.3371,2.394,GUF
ABAB,ABB-105,1378.1532,,-34.866,77.364,1.496,0.3371,2.394,GUF
ABAB,ABB-105,1378.3056,,-34.986,77.364,1.488,0.3371,2.394,GUF
ABAB,ABB-105,1378.458,,-35.14,77.364,1.48,0.3371,2.394,GUF
ABAB,ABB-105,1378.6104,,-35.295,77.364,1.464,0.3371,2.394,GUF
ABAB,ABB-105,1378.7628,,-35.45,77.364,1.448,0.3371,2.394,GUF
ABAB,ABB-105,1378.9152,,-35.604,77.364,1.432,0.3371,2.394,GUF
ABAB,ABB-105,1379.0676,,-35.759,77.364,1.42,0.3371,2.394,GUF
ABAB,ABB-105,1379.22,,-35.913,77.364,1.408,0.3371,2.394,GUF
ABAB,ABB-105,1379.3724,,-36.579,77.364,1.396,0.3371,2.394,GUF
ABAB,ABB-105,1379.5248,,-37.245,77.364,1.384,0.3371,2.394,GUF
ABAB,ABB-105,1379.6772,,-37.911,77.364,1.401,0.3371,2.394,GUF
ABAB,ABB-105,1379.8296,,-38.577,77.364,1.418,0.3371,2.394,GUF
ABAB,ABB-105,1379.982,,-38.355,77.364,1.458,0.3371,2.394,GUF
ABAB,ABB-105,1380.1344,,-38.133,77.364,1.501,0.3371,2.394,GUF
ABAB,ABB-105,1380.2868,,-37.91,77.364,1.544,0.3371,2.394,GUF
ABAB,ABB-105,1380.4392,,-36.943,77.364,1.604,0.3371,2.394,GUF
ABAB,ABB-105,1380.5916,,-36.914,77.364,1.667,0.3371,2.394,GUF
ABAB,ABB-105,1380.744,,-36.885,77.364,1.735,0.3371,2.394,GUF
ABAB,ABB-105,1380.8964,,-37.709,77.364,1.759,0.3371,2.394,GUF
ABAB,ABB-105,1381.0488,,-38.533,77.364,1.783,0.3371,2.394,GUF
ABAB,ABB-105,1381.2012,,-39.356,77.364,1.772,0.3371,2.394,GUF
ABAB,ABB-105,1381.3536,,-39.031,77.364,1.761,0.3371,2.394,GUF
ABAB,ABB-105,1381.506,,-38.706,77.364,1.75,0.3371,2.394,GUF
ABAB,ABB-105,1381.6584,,-38.382,77.364,1.702,0.3371,2.394,GUF
ABAB,ABB-105,1381.8108,,-38.057,77.364,1.655,0.3371,2.394,GUF
ABAB,ABB-105,1381.9632,,-36.952,77.364,1.603,0.3371,2.394,GUF
ABAB,ABB-105,1382.1156,,-35.848,77.364,1.553,0.3371,2.394,GUF
