DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_GR,VSH,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,RW_TEMP,SWE_INDO,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR
1679.448,ABAB,ABB-036,10.009,-62.6895,159.3,2.553,0.3686,2.182,B1,,219.6551724137931,219.6551724137931,1.0,1.0,,,,,,,2.329711075632206,True,1.0958440412218071,0.223288924367794,0.3567877589573074,False,-0.0118122410426925,2.4047837548671467,True,0.2227837548671467,True,False,True,2,Zona Menarik,1.2951379310344828,,,,,
1679.6004,ABAB,ABB-036,10.089,-62.4429,161.2659,2.846,0.3426,2.225,B1,,221.91482758620688,221.91482758620688,1.0,1.0,,,,,,,2.311644228807012,True,1.2311583091091651,0.5343557711929887,0.3602744757143625,True,0.0176744757143625,2.4077848655997247,True,0.1827848655997246,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1679.7528,ABAB,ABB-036,10.17,-62.1963,158.823,3.159,0.3284,2.309,B1,,219.10689655172413,219.10689655172413,1.0,1.0,,,,,,,2.328731060965202,True,1.3565327714101394,0.8302689390347977,0.3559453147789755,True,0.0275453147789754,2.40484469811558,True,0.0958446981155791,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1679.9052,ABAB,ABB-036,10.055,-61.9497,155.6259,3.472,0.3186,2.367,B1,,215.43206896551723,215.43206896551723,1.0,1.0,,,,,,,2.380049312468345,True,1.4587933039081422,1.0919506875316545,0.3489849941799523,True,0.0303849941799523,2.4006696286924827,True,0.0336696286924826,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.0576,ABAB,ABB-036,9.941,-62.1901,140.9901,3.737,0.2997,2.366,B1,,198.6093103448276,198.6093103448276,1.0,1.0,,,,,,,2.813211708172206,True,1.3283749634427604,0.923788291827794,0.3070687314534273,True,0.0073687314534272,2.388799236113326,True,0.0227992361133257,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.21,ABAB,ABB-036,9.434,-62.4295,131.3958,4.001,0.2569,2.347,B1,,187.58137931034483,187.58137931034483,0.904397777777778,1.0,,,,,,,3.229223042742817,True,1.2389977239236023,0.7717769572571829,0.2751093626023635,True,0.0182093626023635,2.387529861228055,True,0.0405298612280549,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.3624,ABAB,ABB-036,9.148,-63.2019,109.8243,4.265,0.1758,2.333,B1,,162.78655172413792,162.78655172413792,0.6647144444444444,1.0,,,,,,,4.209792661235041,True,1.0131140279836874,0.0552073387649585,0.210603817485907,True,0.034803817485907,2.395718111376288,True,0.0627181113762871,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.5148,ABAB,ABB-036,9.108,-63.9743,108.8531,4.322,0.1403,2.329,B1,,161.67022988505747,161.67022988505747,0.6539233333333333,1.0,,,,,,,4.220524713297745,True,1.02404328693599,0.1014752867022554,0.2094962250495503,True,0.0691962250495503,2.396066899118179,True,0.0670668991181786,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.6672,ABAB,ABB-036,9.068,-64.2447,118.9209,4.379,0.1361,2.348,B1,,173.24241379310345,173.24241379310345,0.7657877777777778,1.0,,,,,,,3.8046296977801535,True,1.15096615120125,0.5743703022198452,0.2364045120587053,True,0.1003045120587053,2.391332586748628,True,0.0433325867486278,True,True,True,3,Zona Prospek Kuat,1.2951379310344828,,,,,
1680.8196,ABAB,ABB-036,9.028,-64.5151,123.114,4.252,0.1361,2.421,B1,,178.06206896551723,178.06206896551723,0.8123777777777779,1.0,,,,,,,3.631513753972161,True,1.1708615987889757,0.6204862460278386,0.2490140089529385,True,0.1129140089529385,2.388833809541164,False,-0.0321661904588359,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
