STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-091,1371.6,,-3.617,76.138,1.159,0.2496,2.425,GUF
ABAB,ABB-091,1371.7524,,-3.6832,76.138,1.199,0.2496,2.425,GUF
ABAB,ABB-091,1371.9048,,-3.7503,76.138,1.239,0.2496,2.425,GUF
ABAB,ABB-091,1372.0572,,-3.8165,76.138,1.258,0.2496,2.425,GUF
ABAB,ABB-091,1372.2096,,-3.8837,76.138,1.277,0.2496,2.425,GUF
ABAB,ABB-091,1372.362,,-3.9498,76.138,1.296,0.2496,2.425,GUF
ABAB,ABB-091,1372.5144,,-4.127,76.138,1.281,0.2496,2.425,GUF
ABAB,ABB-091,1372.6668,,-4.3051,76.138,1.265,0.2496,2.425,GUF
ABAB,ABB-091,1372.8192,,-4.4823,76.138,1.25,0.2496,2.425,GUF
ABAB,ABB-091,1372.9716,,-4.6594,76.138,1.234,0.2496,2.425,GUF
ABAB,ABB-091,1373.124,,-4.9116,76.138,1.194,0.2496,2.425,GUF
ABAB,ABB-091,1373.2764,,-5.1637,76.138,1.155,0.2496,2.425,GUF
ABAB,ABB-091,1373.4288,,-5.4159,76.138,1.115,0.2496,2.425,GUF
ABAB,ABB-091,1373.5812,,-5.909,76.138,1.062,0.2496,2.425,GUF
ABAB,ABB-091,1373.7336,,-6.4012,76.138,1.009,0.2496,2.425,GUF
ABAB,ABB-091,1373.886,,-6.8933,76.138,0.957,0.2496,2.425,GUF
ABAB,ABB-091,1374.0384,,-7.3865,76.138,0.913,0.2496,2.425,GUF
ABAB,ABB-091,1374.1908,,-7.2446,76.138,0.869,0.2496,2.425,GUF
ABAB,ABB-091,1374.3432,,-7.1028,76.138,0.825,0.2496,2.425,GUF
ABAB,ABB-091,1374.4956,,-6.659,76.138,0.813,0.2496,2.425,GUF
ABAB,ABB-091,1374.648,,-6.2161,76.138,0.802,0.2496,2.425,GUF
ABAB,ABB-091,1374.8004,,-5.7733,76.138,0.79,0.2496,2.425,GUF
ABAB,ABB-091,1374.9528,,-5.3304,76.138,0.778,0.2496,2.425,GUF
ABAB,ABB-091,1375.1052,,-4.8866,76.138,0.794,0.2496,2.425,GUF
ABAB,ABB-091,1375.2576,,-4.7257,76.138,0.809,0.2496,2.425,GUF
ABAB,ABB-091,1375.41,,-4.5639,76.138,0.825,0.2496,2.425,GUF
ABAB,ABB-091,1375.5624,,-4.403,76.138,0.859,0.2496,2.425,GUF
ABAB,ABB-091,1375.7148,,-4.2412,76.138,0.893,0.2496,2.425,GUF
ABAB,ABB-091,1375.8672,,-4.0803,76.138,0.927,0.2496,2.425,GUF
ABAB,ABB-091,1376.0196,,-3.9185,76.138,0.961,0.2496,2.425,GUF
ABAB,ABB-091,1376.172,,-3.8736,76.138,0.994,0.2496,2.425,GUF
ABAB,ABB-091,1376.3244,,-3.8278,76.138,1.028,0.2496,2.425,GUF
ABAB,ABB-091,1376.4768,,-3.7819,76.138,1.086,0.2496,2.425,GUF
ABAB,ABB-091,1376.6292,,-3.7361,76.138,1.099,0.2496,2.425,GUF
ABAB,ABB-091,1376.7816,,-3.6903,76.138,1.066,0.2496,2.425,GUF
ABAB,ABB-091,1376.934,,-3.6454,76.138,1.034,0.2496,2.425,GUF
ABAB,ABB-091,1377.0864,,-3.8296,76.138,1.002,0.2496,2.425,GUF
ABAB,ABB-091,1377.2388,,-4.0137,76.138,0.96,0.2496,2.425,GUF
ABAB,ABB-091,1377.3912,,-4.1979,76.138,0.918,0.2496,2.425,GUF
ABAB,ABB-091,1377.5436,,-4.382,76.138,0.876,0.2496,2.425,GUF
ABAB,ABB-091,1377.696,,-4.5662,76.138,0.834,0.2496,2.425,GUF
ABAB,ABB-091,1377.8484,,-5.4183,76.138,0.813,0.2496,2.425,GUF
ABAB,ABB-091,1378.0008,,-6.2695,76.138,0.792,0.2496,2.425,GUF
ABAB,ABB-091,1378.1532,,-6.8856,76.138,0.77,0.2496,2.425,GUF
ABAB,ABB-091,1378.3056,,-7.5018,76.138,0.749,0.2496,2.425,GUF
ABAB,ABB-091,1378.458,,-7.2389,76.138,0.747,0.2496,2.425,GUF
ABAB,ABB-091,1378.6104,,-6.9771,76.138,0.744,0.2496,2.425,GUF
ABAB,ABB-091,1378.7628,,-6.7142,76.138,0.742,0.2496,2.425,GUF
ABAB,ABB-091,1378.9152,,-6.1074,76.138,0.733,0.2496,2.425,GUF
ABAB,ABB-091,1379.0676,,-5.4996,76.138,0.724,0.2496,2.425,GUF
ABAB,ABB-091,1379.22,,-4.8927,76.138,0.715,0.2496,2.425,GUF
ABAB,ABB-091,1379.3724,,-4.2859,76.138,0.706,0.2496,2.425,GUF
ABAB,ABB-091,1379.5248,,-3.678,76.138,0.697,0.2496,2.425,GUF
ABAB,ABB-091,1379.6772,,-3.5942,76.138,0.689,0.2496,2.425,GUF
ABAB,ABB-091,1379.8296,,-3.5093,76.138,0.68,0.2496,2.425,GUF
ABAB,ABB-091,1379.982,,-3.4245,76.138,0.672,0.2496,2.425,GUF
ABAB,ABB-091,1380.1344,,-3.3396,76.138,0.664,0.2496,2.425,GUF
ABAB,ABB-091,1380.2868,,-3.2558,76.138,0.656,0.2496,2.425,GUF
ABAB,ABB-091,1380.4392,,-3.3039,76.138,0.648,0.2496,2.425,GUF
ABAB,ABB-091,1380.5916,,-3.3531,76.138,0.64,0.2496,2.425,GUF
