STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-095,1371.7524,,-41.5729,76.196,0.777,0.3587,2.205,GUF
ABAB,ABB-095,1371.9048,,-43.3428,76.196,0.793,0.3587,2.205,GUF
ABAB,ABB-095,1372.0572,,-44.7656,76.196,0.81,0.3587,2.205,GUF
ABAB,ABB-095,1372.2096,,-45.1535,76.196,0.826,0.3587,2.205,GUF
ABAB,ABB-095,1372.362,,-45.5414,76.196,0.842,0.3587,2.205,GUF
ABAB,ABB-095,1372.5144,,-45.7252,76.196,0.859,0.3587,2.205,GUF
ABAB,ABB-095,1372.6668,,-45.9091,76.196,0.872,0.3587,2.205,GUF
ABAB,ABB-095,1372.8192,,-46.0939,76.196,0.886,0.3587,2.205,GUF
ABAB,ABB-095,1372.9716,,-45.2618,76.196,0.9,0.3587,2.205,GUF
ABAB,ABB-095,1373.124,,-44.4306,76.196,0.913,0.3587,2.205,GUF
ABAB,ABB-095,1373.2764,,-43.5995,76.196,0.927,0.3587,2.205,GUF
ABAB,ABB-095,1373.4288,,-43.1724,76.196,0.941,0.3587,2.205,GUF
ABAB,ABB-095,1373.5812,,-42.7462,76.196,0.95,0.3587,2.205,GUF
ABAB,ABB-095,1373.7336,,-42.3191,76.196,0.96,0.3587,2.205,GUF
ABAB,ABB-095,1373.886,,-42.5429,76.196,0.969,0.3587,2.205,GUF
ABAB,ABB-095,1374.0384,,-42.7678,76.196,0.979,0.3587,2.205,GUF
ABAB,ABB-095,1374.1908,,-42.9917,76.196,0.988,0.3587,2.205,GUF
ABAB,ABB-095,1374.3432,,-43.1645,76.196,0.998,0.3587,2.205,GUF
ABAB,ABB-095,1374.4956,,-43.3374,76.196,1.008,0.3587,2.205,GUF
ABAB,ABB-095,1374.648,,-43.5102,76.196,1.063,0.3587,2.205,GUF
ABAB,ABB-095,1374.8004,,-43.6821,76.196,1.118,0.3587,2.205,GUF
ABAB,ABB-095,1374.9528,,-43.8549,76.196,1.173,0.3587,2.205,GUF
ABAB,ABB-095,1375.1052,,-43.8388,76.196,1.229,0.3587,2.205,GUF
ABAB,ABB-095,1375.2576,,-43.8227,76.196,1.284,0.3587,2.205,GUF
ABAB,ABB-095,1375.41,,-43.8065,76.196,1.339,0.3587,2.205,GUF
ABAB,ABB-095,1375.5624,,-43.7904,76.196,1.395,0.3587,2.205,GUF
ABAB,ABB-095,1375.7148,,-43.7752,76.196,1.449,0.3587,2.205,GUF
ABAB,ABB-095,1375.8672,,-43.2101,76.196,1.504,0.3587,2.205,GUF
ABAB,ABB-095,1376.0196,,-42.645,76.196,1.559,0.3587,2.205,GUF
ABAB,ABB-095,1376.172,,-42.0798,76.196,1.614,0.3587,2.205,GUF
ABAB,ABB-095,1376.3244,,-41.7527,76.196,1.669,0.3587,2.205,GUF
ABAB,ABB-095,1376.4768,,-41.4255,76.196,1.724,0.3587,2.205,GUF
ABAB,ABB-095,1376.6292,,-41.0984,76.196,1.779,0.3587,2.205,GUF
ABAB,ABB-095,1376.7816,,-41.7742,76.196,1.758,0.3587,2.205,GUF
ABAB,ABB-095,1376.934,,-42.4501,76.196,1.737,0.3587,2.205,GUF
ABAB,ABB-095,1377.0864,,-43.126,76.196,1.717,0.3587,2.205,GUF
ABAB,ABB-095,1377.2388,,-43.2698,76.196,1.696,0.3587,2.205,GUF
ABAB,ABB-095,1377.3912,,-43.4147,76.196,1.676,0.3587,2.205,GUF
ABAB,ABB-095,1377.5436,,-43.5585,76.196,1.626,0.3587,2.205,GUF
ABAB,ABB-095,1377.696,,-43.7034,76.196,1.576,0.3587,2.205,GUF
ABAB,ABB-095,1377.8484,,-44.3913,76.196,1.526,0.3587,2.205,GUF
ABAB,ABB-095,1378.0008,,-45.0791,76.196,1.476,0.3587,2.205,GUF
ABAB,ABB-095,1378.1532,,-45.767,76.196,1.426,0.3587,2.205,GUF
ABAB,ABB-095,1378.3056,,-46.4548,76.196,1.376,0.3587,2.205,GUF
ABAB,ABB-095,1378.458,,-47.0337,76.196,1.326,0.3587,2.205,GUF
ABAB,ABB-095,1378.6104,,-47.6115,76.196,1.29,0.3587,2.205,GUF
ABAB,ABB-095,1378.7628,,-48.1904,76.196,1.255,0.3587,2.205,GUF
ABAB,ABB-095,1378.9152,,-47.4223,76.196,1.219,0.3587,2.205,GUF
ABAB,ABB-095,1379.0676,,-46.6551,76.196,1.184,0.3587,2.205,GUF
ABAB,ABB-095,1379.22,,-45.887,76.196,1.148,0.3587,2.205,GUF
ABAB,ABB-095,1379.3724,,-45.1188,76.196,1.148,0.3587,2.205,GUF
ABAB,ABB-095,1379.5248,,-44.5887,76.196,1.149,0.3587,2.205,GUF
ABAB,ABB-095,1379.6772,,-44.0586,76.196,1.149,0.3587,2.205,GUF
ABAB,ABB-095,1379.8296,,-43.5284,76.196,1.149,0.3587,2.205,GUF
ABAB,ABB-095,1379.982,,-42.9983,76.196,1.149,0.3587,2.205,GUF
ABAB,ABB-095,1380.1344,,-44.0261,76.196,1.149,0.3587,2.205,GUF
ABAB,ABB-095,1380.2868,,-45.054,76.196,1.146,0.3587,2.205,GUF
ABAB,ABB-095,1380.4392,,-46.0818,76.196,1.144,0.3587,2.205,GUF
ABAB,ABB-095,1380.5916,,-48.4337,76.196,1.141,0.3587,2.205,GUF
ABAB,ABB-095,1380.744,,-50.7856,76.196,1.138,0.3587,2.205,GUF
