STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-097,1371.6,,,75.558,0.948,0.3334,2.329,GUF
ABAB,ABB-097,1371.7524,,,75.558,0.994,0.3334,2.329,GUF
ABAB,ABB-097,1371.9048,,-26.6559,75.558,0.96,0.3334,2.329,GUF
ABAB,ABB-097,1372.0572,,-26.9885,75.558,0.927,0.3334,2.329,GUF
ABAB,ABB-097,1372.2096,,-27.3212,75.558,0.893,0.3334,2.329,GUF
ABAB,ABB-097,1372.362,,-27.6538,75.558,0.866,0.3334,2.329,GUF
ABAB,ABB-097,1372.5144,,-27.9865,75.558,0.838,0.3334,2.329,GUF
ABAB,ABB-097,1372.6668,,-28.3191,75.558,0.81,0.3334,2.329,GUF
ABAB,ABB-097,1372.8192,,-29.2218,75.558,0.783,0.3334,2.329,GUF
ABAB,ABB-097,1372.9716,,-29.2244,75.558,0.755,0.3334,2.329,GUF
ABAB,ABB-097,1373.124,,-28.91,75.558,0.747,0.3334,2.329,GUF
ABAB,ABB-097,1373.2764,,-29.0517,75.558,0.739,0.3334,2.329,GUF
ABAB,ABB-097,1373.4288,,-29.1923,75.558,0.731,0.3334,2.329,GUF
ABAB,ABB-097,1373.5812,,-29.112,75.558,0.723,0.3334,2.329,GUF
ABAB,ABB-097,1373.7336,,-29.0316,75.558,0.715,0.3334,2.329,GUF
ABAB,ABB-097,1373.886,,-28.9513,75.558,0.71,0.3334,2.329,GUF
ABAB,ABB-097,1374.0384,,-28.8699,75.558,0.706,0.3334,2.329,GUF
ABAB,ABB-097,1374.1908,,-28.7896,75.558,0.702,0.3334,2.329,GUF
ABAB,ABB-097,1374.3432,,-28.7092,75.558,0.698,0.3334,2.329,GUF
ABAB,ABB-097,1374.4956,,-28.1809,75.558,0.694,0.3334,2.329,GUF
ABAB,ABB-097,1374.648,,-27.6525,75.558,0.732,0.3334,2.329,GUF
ABAB,ABB-097,1374.8004,,-27.1251,75.558,0.771,0.3334,2.329,GUF
ABAB,ABB-097,1374.9528,,-26.5968,75.558,0.809,0.3334,2.329,GUF
ABAB,ABB-097,1375.1052,,-26.0694,75.558,0.848,0.3334,2.329,GUF
ABAB,ABB-097,1375.2576,,-25.5411,75.558,0.886,0.3334,2.329,GUF
ABAB,ABB-097,1375.41,,-25.0127,75.558,0.944,0.3334,2.329,GUF
ABAB,ABB-097,1375.5624,,-25.2564,75.558,1.002,0.3334,2.329,GUF
