STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-106,1371.6,,,90.671,1.08,0.3714,2.312,GUF
ABAB,ABB-106,1371.7524,,-43.5,90.671,1.055,0.3714,2.312,GUF
ABAB,ABB-106,1371.9048,,-43.68,90.671,1.051,0.3714,2.312,GUF
ABAB,ABB-106,1372.0572,,-43.86,90.671,1.046,0.3714,2.312,GUF
ABAB,ABB-106,1372.2096,,-44.04,90.671,1.042,0.3714,2.312,GUF
ABAB,ABB-106,1372.362,,-44.22,90.671,1.038,0.3714,2.312,GUF
ABAB,ABB-106,1372.5144,,-44.4,90.671,1.038,0.3714,2.312,GUF
ABAB,ABB-106,1372.6668,,-44.807,90.671,1.039,0.3714,2.312,GUF
ABAB,ABB-106,1372.8192,,-44.84,90.671,1.043,0.3714,2.312,GUF
ABAB,ABB-106,1372.9716,,-44.873,90.671,1.047,0.3714,2.312,GUF
ABAB,ABB-106,1373.124,,-44.906,90.671,1.051,0.3714,2.312,GUF
ABAB,ABB-106,1373.2764,,-44.939,90.671,1.044,0.3714,2.312,GUF
ABAB,ABB-106,1373.4288,,-44.972,90.671,1.038,0.3714,2.312,GUF
ABAB,ABB-106,1373.5812,,-44.838,90.671,1.031,0.3714,2.312,GUF
ABAB,ABB-106,1373.7336,,-44.703,90.671,1.025,0.3714,2.312,GUF
ABAB,ABB-106,1373.886,,-44.569,90.671,1.005,0.3714,2.312,GUF
ABAB,ABB-106,1374.0384,,-44.434,90.671,0.987,0.3714,2.312,GUF
ABAB,ABB-106,1374.1908,,-44.3,90.671,0.968,0.3714,2.312,GUF
ABAB,ABB-106,1374.3432,,-44.374,90.671,0.95,0.3714,2.312,GUF
ABAB,ABB-106,1374.4956,,-44.447,90.671,0.935,0.3714,2.312,GUF
ABAB,ABB-106,1374.648,,-44.521,90.671,0.92,0.3714,2.312,GUF
ABAB,ABB-106,1374.8004,,-44.595,90.671,0.906,0.3714,2.312,GUF
ABAB,ABB-106,1374.9528,,-44.091,90.671,0.891,0.3714,2.312,GUF
ABAB,ABB-106,1375.1052,,-43.587,90.671,0.886,0.3714,2.312,GUF
ABAB,ABB-106,1375.2576,,-43.084,90.671,0.881,0.3714,2.312,GUF
ABAB,ABB-106,1375.41,,-42.58,90.671,0.875,0.3714,2.312,GUF
ABAB,ABB-106,1375.5624,,-42.101,90.671,0.881,0.3714,2.312,GUF
ABAB,ABB-106,1375.7148,,-41.623,90.671,0.886,0.3714,2.312,GUF
ABAB,ABB-106,1375.8672,,-41.145,90.671,0.892,0.3714,2.312,GUF
ABAB,ABB-106,1376.0196,,-41.111,90.671,0.915,0.3714,2.312,GUF
ABAB,ABB-106,1376.172,,-41.078,90.671,0.94,0.3714,2.312,GUF
ABAB,ABB-106,1376.3244,,-41.044,90.671,0.97,0.3714,2.312,GUF
ABAB,ABB-106,1376.4768,,-41.33,90.671,1.002,0.3714,2.312,GUF
ABAB,ABB-106,1376.6292,,-41.616,90.671,1.017,0.3714,2.312,GUF
ABAB,ABB-106,1376.7816,,-41.902,90.671,1.033,0.3714,2.312,GUF
ABAB,ABB-106,1376.934,,-41.582,90.671,1.049,0.3714,2.312,GUF
ABAB,ABB-106,1377.0864,,-41.262,90.671,1.042,0.3714,2.312,GUF
ABAB,ABB-106,1377.2388,,-40.941,90.671,1.034,0.3714,2.312,GUF
ABAB,ABB-106,1377.3912,,-40.589,90.671,1.045,0.3714,2.312,GUF
ABAB,ABB-106,1377.5436,,-40.237,90.671,1.056,0.3714,2.312,GUF
ABAB,ABB-106,1377.696,,-39.884,90.671,1.067,0.3714,2.312,GUF
ABAB,ABB-106,1377.8484,,-39.532,90.671,1.118,0.3714,2.312,GUF
ABAB,ABB-106,1378.0008,,-39.894,90.671,1.172,0.3714,2.312,GUF
ABAB,ABB-106,1378.1532,,-40.256,90.671,1.25,0.3714,2.312,GUF
ABAB,ABB-106,1378.3056,,-40.617,90.671,1.332,0.3714,2.312,GUF
ABAB,ABB-106,1378.458,,-41.158,90.671,1.37,0.3714,2.312,GUF
ABAB,ABB-106,1378.6104,,-41.699,90.671,1.408,0.3714,2.312,GUF
