STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-102,1372.0572,,-61.694,54.503,1.241,0.3603,2.331,GUF
ABAB,ABB-102,1372.2096,,-61.666,54.503,1.297,0.3603,2.331,GUF
ABAB,ABB-102,1372.362,,-61.638,54.503,1.352,0.3603,2.331,GUF
ABAB,ABB-102,1372.5144,,-61.61,54.503,1.408,0.3603,2.331,GUF
ABAB,ABB-102,1372.6668,,-61.583,54.503,1.456,0.3603,2.331,GUF
ABAB,ABB-102,1372.8192,,-61.555,54.503,1.503,0.3603,2.331,GUF
ABAB,ABB-102,1372.9716,,-61.252,54.503,1.55,0.3603,2.331,GUF
ABAB,ABB-102,1373.124,,-60.95,54.503,1.598,0.3603,2.331,GUF
ABAB,ABB-102,1373.2764,,-60.647,54.503,1.626,0.3603,2.331,GUF
ABAB,ABB-102,1373.4288,,-60.386,54.503,1.654,0.3603,2.331,GUF
ABAB,ABB-102,1373.5812,,-60.125,54.503,1.682,0.3603,2.331,GUF
ABAB,ABB-102,1373.7336,,-60.933,54.503,1.65,0.3603,2.331,GUF
ABAB,ABB-102,1373.886,,-61.741,54.503,1.619,0.3603,2.331,GUF
ABAB,ABB-102,1374.0384,,-62.549,54.503,1.587,0.3603,2.331,GUF
ABAB,ABB-102,1374.1908,,-62.933,54.503,1.537,0.3603,2.331,GUF
ABAB,ABB-102,1374.3432,,-63.318,54.503,1.487,0.3603,2.331,GUF
ABAB,ABB-102,1374.4956,,-63.703,54.503,1.438,0.3603,2.331,GUF
ABAB,ABB-102,1374.648,,-62.922,54.503,1.368,0.3603,2.331,GUF
ABAB,ABB-102,1374.8004,,-62.142,54.503,1.299,0.3603,2.331,GUF
ABAB,ABB-102,1374.9528,,-61.361,54.503,1.23,0.3603,2.331,GUF
ABAB,ABB-102,1375.1052,,-60.581,54.503,1.197,0.3603,2.331,GUF
ABAB,ABB-102,1375.2576,,-60.109,54.503,1.164,0.3603,2.331,GUF
ABAB,ABB-102,1375.41,,-59.638,54.503,1.131,0.3603,2.331,GUF
ABAB,ABB-102,1375.5624,,-59.167,54.503,1.097,0.3603,2.331,GUF
ABAB,ABB-102,1375.7148,,-59.159,54.503,1.08,0.3603,2.331,GUF
ABAB,ABB-102,1375.8672,,-59.151,54.503,1.063,0.3603,2.331,GUF
ABAB,ABB-102,1376.0196,,-59.143,54.503,1.046,0.3603,2.331,GUF
ABAB,ABB-102,1376.172,,-59.135,54.503,1.028,0.3603,2.331,GUF
ABAB,ABB-102,1376.3244,,-59.028,54.503,1.058,0.3603,2.331,GUF
ABAB,ABB-102,1376.4768,,-58.921,54.503,1.088,0.3603,2.331,GUF
ABAB,ABB-102,1376.6292,,-58.814,54.503,1.117,0.3603,2.331,GUF
ABAB,ABB-102,1376.7816,,-58.708,54.503,1.223,0.3603,2.331,GUF
ABAB,ABB-102,1376.934,,-58.58,54.503,1.328,0.3603,2.331,GUF
ABAB,ABB-102,1377.0864,,-58.452,54.503,1.429,0.3603,2.331,GUF
ABAB,ABB-102,1377.2388,,-58.324,54.503,1.53,0.3603,2.331,GUF
ABAB,ABB-102,1377.3912,,-58.196,54.503,1.602,0.3603,2.331,GUF
ABAB,ABB-102,1377.5436,,-57.363,54.503,1.674,0.3603,2.331,GUF
ABAB,ABB-102,1377.696,,-56.531,54.503,1.746,0.3603,2.331,GUF
ABAB,ABB-102,1377.8484,,-56.566,54.503,1.745,0.3603,2.331,GUF
ABAB,ABB-102,1378.0008,,-56.601,54.503,1.744,0.3603,2.331,GUF
ABAB,ABB-102,1378.1532,,-56.637,54.503,1.743,0.3603,2.331,GUF
ABAB,ABB-102,1378.3056,,-56.724,54.503,1.696,0.3603,2.331,GUF
ABAB,ABB-102,1378.458,,-56.812,54.503,1.648,0.3603,2.331,GUF
ABAB,ABB-102,1378.6104,,-56.9,54.503,1.6,0.3603,2.331,GUF
ABAB,ABB-102,1378.7628,,-56.988,54.503,1.552,0.3603,2.331,GUF
ABAB,ABB-102,1378.9152,,-56.873,54.503,1.518,0.3603,2.331,GUF
ABAB,ABB-102,1379.0676,,-56.759,54.503,1.485,0.3603,2.331,GUF
ABAB,ABB-102,1379.22,,-56.644,54.503,1.452,0.3603,2.331,GUF
ABAB,ABB-102,1379.3724,,-56.53,54.503,1.418,0.3603,2.331,GUF
ABAB,ABB-102,1379.5248,,-56.415,54.503,1.399,0.3603,2.331,GUF
ABAB,ABB-102,1379.6772,,-56.301,54.503,1.38,0.3603,2.331,GUF
ABAB,ABB-102,1379.8296,,-56.186,54.503,1.362,0.3603,2.331,GUF
ABAB,ABB-102,1379.982,,-56.317,54.503,1.343,0.3603,2.331,GUF
ABAB,ABB-102,1380.1344,,-56.447,54.503,1.324,0.3603,2.331,GUF
ABAB,ABB-102,1380.2868,,-56.578,54.503,1.352,0.3603,2.331,GUF
ABAB,ABB-102,1380.4392,,-56.708,54.503,1.38,0.3603,2.331,GUF
ABAB,ABB-102,1380.5916,,-56.839,54.503,1.408,0.3603,2.331,GUF
ABAB,ABB-102,1380.744,,-56.847,54.503,1.436,0.3603,2.331,GUF
ABAB,ABB-102,1380.8964,,-56.856,54.503,1.459,0.3603,2.331,GUF
ABAB,ABB-102,1381.0488,,-56.864,54.503,1.482,0.3603,2.331,GUF
ABAB,ABB-102,1381.2012,,-56.873,54.503,1.505,0.3603,2.331,GUF
ABAB,ABB-102,1381.3536,,-56.906,54.503,1.529,0.3603,2.331,GUF
ABAB,ABB-102,1381.506,,-56.939,54.503,1.506,0.3603,2.331,GUF
ABAB,ABB-102,1381.6584,,-56.972,54.503,1.484,0.3603,2.331,GUF
ABAB,ABB-102,1381.8108,,-57.006,54.503,1.461,0.3603,2.331,GUF
ABAB,ABB-102,1381.9632,,-57.168,54.503,1.42,0.3603,2.331,GUF
ABAB,ABB-102,1382.1156,,-57.329,54.503,1.379,0.3603,2.331,GUF
ABAB,ABB-102,1382.268,,-57.491,54.503,1.339,0.3603,2.331,GUF
ABAB,ABB-102,1382.4204,,-57.653,54.503,1.328,0.3603,2.331,GUF
