STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-137,1382.4204,9.285,-8.398,79.753,1.204,0.3025,2.371,GUF
ABAB,ABB-137,1382.5728,9.242,-8.355,79.753,1.183,0.3025,2.371,GUF
ABAB,ABB-137,1382.7252,9.241,-8.313,79.753,1.163,0.3025,2.371,GUF
ABAB,ABB-137,1382.8776,9.24,-8.27,79.753,1.138,0.3025,2.371,GUF
ABAB,ABB-137,1383.03,9.239,-8.227,79.753,1.114,0.3025,2.371,GUF
ABAB,ABB-137,1383.1824,9.238,-8.184,79.753,1.09,0.3025,2.371,GUF
ABAB,ABB-137,1383.3348,9.212,-8.141,79.753,1.088,0.3025,2.371,GUF
ABAB,ABB-137,1383.4872,9.185,-7.922,79.753,1.086,0.3025,2.371,GUF
ABAB,ABB-137,1383.6396,9.159,-7.703,79.753,1.129,0.3025,2.371,GUF
ABAB,ABB-137,1383.792,9.118,-7.484,79.753,1.174,0.3025,2.371,GUF
ABAB,ABB-137,1383.9444,9.077,-7.265,79.753,1.221,0.3025,2.371,GUF
ABAB,ABB-137,1384.0968,9.036,-7.046,79.753,1.29,0.3025,2.371,GUF
ABAB,ABB-137,1384.2492,8.965,-6.866,79.753,1.364,0.3025,2.371,GUF
ABAB,ABB-137,1384.4016,8.893,-6.686,79.753,1.441,0.3025,2.371,GUF
ABAB,ABB-137,1384.554,8.821,-6.506,79.753,1.48,0.3025,2.371,GUF
ABAB,ABB-137,1384.7064,8.752,-6.326,79.753,1.52,0.3025,2.371,GUF
ABAB,ABB-137,1384.8588,8.682,-6.146,79.753,1.532,0.3025,2.371,GUF
ABAB,ABB-137,1385.0112,8.669,-6.592,79.753,1.544,0.3025,2.371,GUF
ABAB,ABB-137,1385.1636,8.656,-7.039,79.753,1.539,0.3025,2.371,GUF
ABAB,ABB-137,1385.316,8.643,-7.297,79.753,1.534,0.3025,2.371,GUF
ABAB,ABB-137,1385.4684,8.63,-7.555,79.753,1.528,0.3025,2.371,GUF
ABAB,ABB-137,1385.6208,8.618,-7.813,79.753,1.534,0.3025,2.371,GUF
ABAB,ABB-137,1385.7732,8.646,-8.072,79.753,1.54,0.3025,2.371,GUF
ABAB,ABB-137,1385.9256,8.674,-7.833,79.753,1.545,0.3025,2.371,GUF
ABAB,ABB-137,1386.078,8.703,-7.595,79.753,1.552,0.3025,2.371,GUF
ABAB,ABB-137,1386.2304,8.731,-7.357,79.753,1.559,0.3025,2.371,GUF
ABAB,ABB-137,1386.3828,8.747,-7.119,79.753,1.566,0.3025,2.371,GUF
ABAB,ABB-137,1386.5352,8.762,-7.017,79.753,1.557,0.3025,2.371,GUF
ABAB,ABB-137,1386.6876,8.778,-6.914,79.753,1.548,0.3025,2.371,GUF
ABAB,ABB-137,1386.84,8.767,-6.812,79.753,1.54,0.3025,2.371,GUF
ABAB,ABB-137,1386.9924,8.755,-6.71,79.753,1.51,0.3025,2.371,GUF
ABAB,ABB-137,1387.1448,8.744,-6.458,79.753,1.481,0.3025,2.371,GUF
ABAB,ABB-137,1387.2972,8.783,-6.207,79.753,1.453,0.3025,2.371,GUF
ABAB,ABB-137,1387.4496,8.823,-5.955,79.753,1.425,0.3025,2.371,GUF
ABAB,ABB-137,1387.602,8.847,-5.704,79.753,1.416,0.3025,2.371,GUF
ABAB,ABB-137,1387.7544,8.872,-5.452,79.753,1.408,0.3025,2.371,GUF
ABAB,ABB-137,1387.9068,8.897,-5.499,79.753,1.399,0.3025,2.371,GUF
ABAB,ABB-137,1388.0592,8.922,-5.546,79.753,1.39,0.3025,2.371,GUF
ABAB,ABB-137,1388.2116,8.908,-5.594,79.753,1.404,0.3025,2.371,GUF
ABAB,ABB-137,1388.364,8.894,-5.904,79.753,1.418,0.3025,2.371,GUF
ABAB,ABB-137,1388.5164,8.88,-6.215,79.753,1.432,0.3025,2.371,GUF
ABAB,ABB-137,1388.6688,8.867,-6.525,79.753,1.446,0.3025,2.371,GUF
ABAB,ABB-137,1388.8212,8.89,-6.836,79.753,1.461,0.3025,2.371,GUF
ABAB,ABB-137,1388.9736,8.914,-7.146,79.753,1.475,0.3025,2.371,GUF
ABAB,ABB-137,1389.126,8.937,-7.076,79.753,1.479,0.3025,2.371,GUF
ABAB,ABB-137,1389.2784,8.961,-7.005,79.753,1.482,0.3025,2.371,GUF
ABAB,ABB-137,1389.4308,8.984,-6.935,79.753,1.486,0.3025,2.371,GUF
ABAB,ABB-137,1389.5832,8.995,-6.865,79.753,1.489,0.3025,2.371,GUF
ABAB,ABB-137,1389.7356,9.005,-6.795,79.753,1.492,0.3025,2.371,GUF
ABAB,ABB-137,1389.888,9.016,-6.724,79.753,1.504,0.3025,2.371,GUF
ABAB,ABB-137,1390.0404,9.026,-6.896,79.753,1.515,0.3025,2.371,GUF
ABAB,ABB-137,1390.1928,9.037,-7.067,79.753,1.527,0.3025,2.371,GUF
ABAB,ABB-137,1390.3452,9.034,-7.238,79.753,1.538,0.3025,2.371,GUF
ABAB,ABB-137,1390.4976,9.032,-7.41,79.753,1.55,0.3025,2.371,GUF
ABAB,ABB-137,1390.65,9.029,-7.581,79.753,1.562,0.3025,2.371,GUF
ABAB,ABB-137,1390.8024,9.026,-7.752,79.753,1.566,0.3025,2.371,GUF
ABAB,ABB-137,1390.9548,9.037,-7.771,79.753,1.569,0.3025,2.371,GUF
ABAB,ABB-137,1391.1072,9.047,-7.79,79.753,1.573,0.3025,2.371,GUF
ABAB,ABB-137,1391.2596,9.057,-7.809,79.753,1.576,0.3025,2.371,GUF
ABAB,ABB-137,1391.412,9.068,-7.828,79.753,1.58,0.3025,2.371,GUF
ABAB,ABB-137,1391.5644,9.087,-8.647,79.753,1.608,0.3025,2.371,GUF
ABAB,ABB-137,1391.7168,9.106,-9.466,79.753,1.637,0.3025,2.371,GUF
ABAB,ABB-137,1391.8692,9.126,-10.437,79.753,1.667,0.3025,2.371,GUF
ABAB,ABB-137,1392.0216,9.145,-11.408,79.753,1.697,0.3025,2.371,GUF
ABAB,ABB-137,1392.174,9.197,-10.799,79.753,1.76,0.3025,2.371,GUF
ABAB,ABB-137,1392.3264,9.249,-10.19,79.753,1.825,0.3025,2.371,GUF
ABAB,ABB-137,1392.4788,9.301,-9.581,79.753,1.901,0.3025,2.371,GUF
ABAB,ABB-137,1392.6312,9.353,-8.971,79.753,1.98,0.3025,2.371,GUF
ABAB,ABB-137,1392.7836,9.405,-7.725,79.753,2.062,0.3025,2.371,GUF
ABAB,ABB-137,1392.936,9.43,-6.479,79.753,2.111,0.3025,2.371,GUF
ABAB,ABB-137,1393.0884,9.454,-7.145,79.753,2.161,0.3025,2.371,GUF
ABAB,ABB-137,1393.2408,9.416,-8.433,79.753,2.213,0.3025,2.371,GUF
ABAB,ABB-137,1393.3932,9.378,-9.722,79.753,2.11,0.3025,2.371,GUF
ABAB,ABB-137,1393.5456,9.341,-11.01,79.753,2.013,0.3025,2.371,GUF
ABAB,ABB-137,1393.698,9.226,-10.905,79.753,1.862,0.3025,2.371,GUF
ABAB,ABB-137,1393.8504,9.112,-10.8,79.753,1.722,0.3025,2.371,GUF
ABAB,ABB-137,1394.0028,9.054,-10.176,79.753,1.66,0.3025,2.371,GUF
ABAB,ABB-137,1394.1552,8.996,-9.551,79.753,1.602,0.3025,2.371,GUF
ABAB,ABB-137,1394.3076,8.938,-8.927,79.753,1.545,0.3025,2.371,GUF
ABAB,ABB-137,1394.46,8.947,-8.302,79.753,1.49,0.3025,2.371,GUF
ABAB,ABB-137,1394.6124,8.957,-8.746,79.753,1.477,0.3025,2.371,GUF
ABAB,ABB-137,1394.7648,8.966,-9.094,79.753,1.464,0.3025,2.371,GUF
ABAB,ABB-137,1394.9172,8.976,-9.441,79.753,1.451,0.3025,2.371,GUF
ABAB,ABB-137,1395.0696,8.982,-9.789,79.753,1.438,0.3025,2.371,GUF
ABAB,ABB-137,1395.222,8.988,-10.136,79.753,1.469,0.3025,2.371,GUF
ABAB,ABB-137,1395.3744,8.993,-10.31,79.753,1.501,0.3025,2.371,GUF
ABAB,ABB-137,1395.5268,8.999,-10.484,79.753,1.533,0.3025,2.371,GUF
ABAB,ABB-137,1395.6792,8.995,-10.658,79.753,1.566,0.3025,2.371,GUF
ABAB,ABB-137,1395.8316,8.99,-10.804,79.753,1.6,0.3025,2.371,GUF
ABAB,ABB-137,1395.984,8.985,-10.951,79.753,1.687,0.3025,2.371,GUF
ABAB,ABB-137,1396.1364,8.98,-11.097,79.753,1.778,0.3025,2.371,GUF
ABAB,ABB-137,1396.2888,8.957,-11.244,79.753,1.874,0.3025,2.371,GUF
ABAB,ABB-137,1396.4412,8.933,-10.466,79.753,1.9,0.3025,2.371,GUF
ABAB,ABB-137,1396.5936,8.909,-9.689,79.753,1.926,0.3025,2.371,GUF
ABAB,ABB-137,1396.746,8.842,-8.911,79.753,1.874,0.3025,2.371,GUF
ABAB,ABB-137,1396.8984,8.775,-8.133,79.753,1.824,0.3025,2.371,GUF
ABAB,ABB-137,1397.0508,8.746,-7.356,79.753,1.775,0.3025,2.371,GUF
ABAB,ABB-137,1397.2032,8.717,-7.113,79.753,1.703,0.3025,2.371,GUF
ABAB,ABB-137,1397.3556,8.729,-6.871,79.753,1.633,0.3025,2.371,GUF
ABAB,ABB-137,1397.508,8.741,-6.629,79.753,1.567,0.3025,2.371,GUF
ABAB,ABB-137,1397.6604,8.754,-7.179,79.753,1.526,0.3025,2.371,GUF
ABAB,ABB-137,1397.8128,8.766,-7.728,79.753,1.486,0.3025,2.371,GUF
ABAB,ABB-137,1397.9652,8.779,-8.086,79.753,1.447,0.3025,2.371,GUF
ABAB,ABB-137,1398.1176,8.786,-8.444,79.753,1.409,0.3025,2.371,GUF
ABAB,ABB-137,1398.27,8.793,-8.802,79.753,1.416,0.3025,2.371,GUF
ABAB,ABB-137,1398.4224,8.8,-9.16,79.753,1.424,0.3025,2.371,GUF
ABAB,ABB-137,1398.5748,8.808,-9.593,79.753,1.431,0.3025,2.371,GUF
ABAB,ABB-137,1398.7272,8.815,-10.026,79.753,1.439,0.3025,2.371,GUF
ABAB,ABB-137,1398.8796,8.815,-10.46,79.753,1.447,0.3025,2.371,GUF
ABAB,ABB-137,1399.032,8.816,-10.154,79.753,1.445,0.3025,2.371,GUF
ABAB,ABB-137,1399.1844,8.816,-9.848,79.753,1.443,0.3025,2.371,GUF
ABAB,ABB-137,1399.3368,8.816,-9.542,79.753,1.441,0.3025,2.371,GUF
ABAB,ABB-137,1399.4892,8.817,-8.942,79.753,1.44,0.3025,2.371,GUF
ABAB,ABB-137,1399.6416,8.817,-8.342,79.753,1.444,0.3025,2.371,GUF
ABAB,ABB-137,1399.794,8.83,-7.742,79.753,1.448,0.3025,2.371,GUF
ABAB,ABB-137,1399.9464,8.843,-7.142,79.753,1.453,0.3025,2.371,GUF
ABAB,ABB-137,1400.0988,8.856,-6.542,79.753,1.457,0.3025,2.371,GUF
ABAB,ABB-137,1400.2512,8.868,-6.692,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1400.4036,8.881,-6.841,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1400.556,8.925,-6.991,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1400.7084,8.969,-7.14,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1400.8608,9.013,-7.604,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1401.0132,9.047,-8.068,79.753,1.462,0.3025,2.371,GUF
ABAB,ABB-137,1401.1656,9.08,-8.073,79.753,1.459,0.3025,2.371,GUF
ABAB,ABB-137,1401.318,9.114,-8.078,79.753,1.455,0.3025,2.371,GUF
ABAB,ABB-137,1401.4704,9.148,-8.082,79.753,1.476,0.3025,2.371,GUF
ABAB,ABB-137,1401.6228,9.099,-8.087,79.753,1.498,0.3025,2.371,GUF
ABAB,ABB-137,1401.7752,9.05,-8.092,79.753,1.531,0.3025,2.371,GUF
ABAB,ABB-137,1401.9276,9.006,-8.097,79.753,1.565,0.3025,2.371,GUF
ABAB,ABB-137,1402.08,8.962,-8.216,79.753,1.569,0.3025,2.371,GUF
ABAB,ABB-137,1402.2324,8.957,-8.334,79.753,1.573,0.3025,2.371,GUF
ABAB,ABB-137,1402.3848,8.953,-8.453,79.753,1.577,0.3025,2.371,GUF
ABAB,ABB-137,1402.5372,9.006,-8.191,79.753,1.581,0.3025,2.371,GUF
ABAB,ABB-137,1402.6896,9.059,-7.928,79.753,1.544,0.3025,2.371,GUF
ABAB,ABB-137,1402.842,9.113,-7.665,79.753,1.507,0.3025,2.371,GUF
ABAB,ABB-137,1402.9944,9.206,-7.402,79.753,1.471,0.3025,2.371,GUF
ABAB,ABB-137,1403.1468,9.3,-7.14,79.753,1.435,0.3025,2.371,GUF
ABAB,ABB-137,1403.2992,9.281,-7.758,79.753,1.4,0.3025,2.371,GUF
ABAB,ABB-137,1403.4516,9.263,-8.377,79.753,1.365,0.3025,2.371,GUF
ABAB,ABB-137,1403.604,9.244,-8.397,79.753,1.332,0.3025,2.371,GUF
ABAB,ABB-137,1403.7564,9.259,-8.417,79.753,1.313,0.3025,2.371,GUF
ABAB,ABB-137,1403.9088,9.274,-8.437,79.753,1.294,0.3025,2.371,GUF
ABAB,ABB-137,1404.0612,9.289,-8.458,79.753,1.275,0.3025,2.371,GUF
ABAB,ABB-137,1404.2136,9.303,-8.478,79.753,1.28,0.3025,2.371,GUF
ABAB,ABB-137,1404.366,9.373,-8.394,79.753,1.285,0.3025,2.371,GUF
ABAB,ABB-137,1404.5184,9.443,-8.31,79.753,1.29,0.3025,2.371,GUF
ABAB,ABB-137,1404.6708,9.514,-8.226,79.753,1.303,0.3025,2.371,GUF
ABAB,ABB-137,1404.8232,9.583,-8.142,79.753,1.317,0.3025,2.371,GUF
ABAB,ABB-137,1404.9756,9.636,-8.129,79.753,1.331,0.3025,2.371,GUF
ABAB,ABB-137,1405.128,9.688,-8.115,79.753,1.329,0.3025,2.371,GUF
ABAB,ABB-137,1405.2804,9.74,-8.101,79.753,1.329,0.3025,2.371,GUF
ABAB,ABB-137,1405.4328,9.685,-8.088,79.753,1.33,0.3025,2.371,GUF
ABAB,ABB-137,1405.5852,9.63,-8.074,79.753,1.331,0.3025,2.371,GUF
ABAB,ABB-137,1405.7376,9.583,-8.061,79.753,1.326,0.3025,2.371,GUF
ABAB,ABB-137,1405.89,9.536,-7.981,79.753,1.321,0.3025,2.371,GUF
ABAB,ABB-137,1406.0424,9.536,-7.901,79.753,1.316,0.3025,2.371,GUF
ABAB,ABB-137,1406.1948,9.536,-7.822,79.753,1.289,0.3025,2.371,GUF
ABAB,ABB-137,1406.3472,9.577,-7.742,79.753,1.262,0.3025,2.371,GUF
ABAB,ABB-137,1406.4996,9.618,-7.663,79.753,1.236,0.3025,2.371,GUF
ABAB,ABB-137,1406.652,9.659,-7.583,79.753,1.209,0.3025,2.371,GUF
ABAB,ABB-137,1406.8044,9.681,-7.503,79.753,1.183,0.3025,2.371,GUF
ABAB,ABB-137,1406.9568,9.703,-7.482,79.753,1.156,0.3025,2.371,GUF
ABAB,ABB-137,1407.1092,9.724,-7.461,79.753,1.146,0.3025,2.371,GUF
ABAB,ABB-137,1407.2616,9.746,-7.44,79.753,1.135,0.3025,2.371,GUF
ABAB,ABB-137,1407.414,9.712,-7.418,79.753,1.125,0.3025,2.371,GUF
ABAB,ABB-137,1407.5664,9.678,-7.397,79.753,1.128,0.3025,2.371,GUF
ABAB,ABB-137,1407.7188,9.639,-7.376,79.753,1.133,0.3025,2.371,GUF
ABAB,ABB-137,1407.8712,9.601,-7.354,79.753,1.166,0.3025,2.371,GUF
ABAB,ABB-137,1408.0236,9.562,-7.365,79.753,1.2,0.3025,2.371,GUF
ABAB,ABB-137,1408.176,9.527,-7.376,79.753,1.235,0.3025,2.371,GUF
ABAB,ABB-137,1408.3284,9.493,-7.387,79.753,1.264,0.3025,2.371,GUF
ABAB,ABB-137,1408.4808,9.458,-7.398,79.753,1.294,0.3025,2.371,GUF
ABAB,ABB-137,1408.6332,9.452,-7.409,79.753,1.325,0.3025,2.371,GUF
ABAB,ABB-137,1408.7856,9.445,-7.42,79.753,1.357,0.3025,2.371,GUF
ABAB,ABB-137,1408.938,9.439,-7.589,79.753,1.339,0.3025,2.371,GUF
ABAB,ABB-137,1409.0904,9.433,-7.758,79.753,1.305,0.3025,2.371,GUF
ABAB,ABB-137,1409.2428,9.427,-7.927,79.753,1.271,0.3025,2.371,GUF
ABAB,ABB-137,1409.3952,9.464,-8.096,79.753,1.251,0.3025,2.371,GUF
ABAB,ABB-137,1409.5476,9.502,-8.265,79.753,1.232,0.3025,2.371,GUF
ABAB,ABB-137,1409.7,9.539,-8.215,79.753,1.213,0.3025,2.371,GUF
ABAB,ABB-137,1409.8524,9.576,-8.165,79.753,1.194,0.3025,2.371,GUF
ABAB,ABB-137,1410.0048,9.617,-8.115,79.753,1.18,0.3025,2.371,GUF
ABAB,ABB-137,1410.1572,9.658,-8.065,79.753,1.165,0.3025,2.371,GUF
ABAB,ABB-137,1410.3096,9.699,-8.015,79.753,1.151,0.3025,2.371,GUF
ABAB,ABB-137,1410.462,9.659,-7.908,79.753,1.146,0.3025,2.371,GUF
ABAB,ABB-137,1410.6144,9.62,-7.802,79.753,1.14,0.3025,2.371,GUF
ABAB,ABB-137,1410.7668,9.554,-7.695,79.753,1.135,0.3025,2.371,GUF
ABAB,ABB-137,1410.9192,9.488,-7.588,79.753,1.165,0.3025,2.371,GUF
ABAB,ABB-137,1411.0716,9.422,-7.702,79.753,1.197,0.3025,2.371,GUF
ABAB,ABB-137,1411.224,9.409,-7.816,79.753,1.229,0.3025,2.371,GUF
ABAB,ABB-137,1411.3764,9.396,-7.93,79.753,1.262,0.3025,2.371,GUF
ABAB,ABB-137,1411.5288,9.383,-8.043,79.753,1.283,0.3025,2.371,GUF
ABAB,ABB-137,1411.6812,9.422,-8.157,79.753,1.305,0.3025,2.371,GUF
ABAB,ABB-137,1411.8336,9.461,-8.271,79.753,1.315,0.3025,2.371,GUF
ABAB,ABB-137,1411.986,9.5,-7.97,79.753,1.325,0.3025,2.371,GUF
ABAB,ABB-137,1412.1384,9.54,-7.669,79.753,1.31,0.3025,2.371,GUF
ABAB,ABB-137,1412.2908,9.555,-7.369,79.753,1.295,0.3025,2.371,GUF
ABAB,ABB-137,1412.4432,9.571,-6.907,79.753,1.289,0.3025,2.371,GUF
ABAB,ABB-137,1412.5956,9.532,-6.446,79.753,1.284,0.3025,2.371,GUF
ABAB,ABB-137,1412.748,9.492,-5.984,79.753,1.278,0.3025,2.371,GUF
ABAB,ABB-137,1412.9004,9.463,-5.522,79.753,1.282,0.3025,2.371,GUF
ABAB,ABB-137,1413.0528,9.434,-5.529,79.753,1.287,0.3025,2.371,GUF
ABAB,ABB-137,1413.2052,9.405,-5.535,79.753,1.291,0.3025,2.371,GUF
ABAB,ABB-137,1413.3576,9.426,-5.542,79.753,1.294,0.3025,2.371,GUF
ABAB,ABB-137,1413.51,9.448,-5.978,79.753,1.298,0.3025,2.371,GUF
ABAB,ABB-137,1413.6624,9.469,-6.415,79.753,1.302,0.3025,2.371,GUF
ABAB,ABB-137,1413.8148,9.49,-6.851,79.753,1.272,0.3025,2.371,GUF
ABAB,ABB-137,1413.9672,9.512,-6.976,79.753,1.243,0.3025,2.371,GUF
ABAB,ABB-137,1414.1196,9.509,-7.101,79.753,1.215,0.3025,2.371,GUF
ABAB,ABB-137,1414.272,9.507,-7.226,79.753,1.147,0.3025,2.371,GUF
ABAB,ABB-137,1414.4244,9.504,-7.351,79.753,1.082,0.3025,2.371,GUF
ABAB,ABB-137,1414.5768,9.52,-7.475,79.753,1.039,0.3025,2.371,GUF
ABAB,ABB-137,1414.7292,9.536,-7.6,79.753,0.997,0.3025,2.371,GUF
ABAB,ABB-137,1414.8816,9.553,-7.464,79.753,0.966,0.3025,2.371,GUF
ABAB,ABB-137,1415.034,9.569,-7.327,79.753,0.936,0.3025,2.371,GUF
ABAB,ABB-137,1415.1864,9.568,-7.191,79.753,0.907,0.3025,2.371,GUF
ABAB,ABB-137,1415.3388,9.566,-7.054,79.753,0.895,0.3025,2.371,GUF
ABAB,ABB-137,1415.4912,9.565,-6.918,79.753,0.882,0.3025,2.371,GUF
ABAB,ABB-137,1415.6436,9.564,-6.782,79.753,0.871,0.3025,2.371,GUF
ABAB,ABB-137,1415.796,9.468,-6.345,79.753,0.859,0.3025,2.371,GUF
ABAB,ABB-137,1415.9484,9.324,-5.908,79.753,0.871,0.3025,2.371,GUF
ABAB,ABB-137,1416.1008,9.181,-5.471,79.753,0.884,0.3025,2.371,GUF
ABAB,ABB-137,1416.2532,9.151,-5.137,79.753,0.897,0.3025,2.371,GUF
ABAB,ABB-137,1416.4056,9.121,-4.803,79.753,0.91,0.3025,2.371,GUF
ABAB,ABB-137,1416.558,9.169,-5.117,79.753,0.923,0.3025,2.371,GUF
ABAB,ABB-137,1416.7104,9.217,-5.431,79.753,0.936,0.3025,2.371,GUF
ABAB,ABB-137,1416.8628,9.264,-5.795,79.753,1.036,0.3025,2.371,GUF
