STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-099,1371.6,,,70.648,0.95,0.3209,2.425,GUF
ABAB,ABB-099,1371.7524,,,70.648,0.982,0.3209,2.425,GUF
ABAB,ABB-099,1371.9048,,,70.648,1.04,0.3209,2.425,GUF
ABAB,ABB-099,1372.0572,,-4.8281,70.648,1.097,0.3209,2.425,GUF
ABAB,ABB-099,1372.2096,,-5.3814,70.648,1.155,0.3209,2.425,GUF
ABAB,ABB-099,1372.362,,-6.3867,70.648,1.258,0.3209,2.425,GUF
ABAB,ABB-099,1372.5144,,-7.393,70.648,1.361,0.3209,2.425,GUF
ABAB,ABB-099,1372.6668,,-8.3983,70.648,1.48,0.3209,2.425,GUF
ABAB,ABB-099,1372.8192,,-8.8986,70.648,1.599,0.3209,2.425,GUF
ABAB,ABB-099,1372.9716,,-9.3989,70.648,1.679,0.3209,2.425,GUF
ABAB,ABB-099,1373.124,,-9.8992,70.648,1.713,0.3209,2.425,GUF
ABAB,ABB-099,1373.2764,,-9.8665,70.648,1.748,0.3209,2.425,GUF
ABAB,ABB-099,1373.4288,,-9.8338,70.648,1.783,0.3209,2.425,GUF
ABAB,ABB-099,1373.5812,,-9.1791,70.648,1.811,0.3209,2.425,GUF
ABAB,ABB-099,1373.7336,,-8.5245,70.648,1.839,0.3209,2.425,GUF
ABAB,ABB-099,1373.886,,-7.5948,70.648,1.84,0.3209,2.425,GUF
ABAB,ABB-099,1374.0384,,-6.6651,70.648,1.842,0.3209,2.425,GUF
ABAB,ABB-099,1374.1908,,-6.1934,70.648,1.843,0.3209,2.425,GUF
ABAB,ABB-099,1374.3432,,-6.2317,70.648,1.845,0.3209,2.425,GUF
ABAB,ABB-099,1374.4956,,-6.27,70.648,1.829,0.3209,2.425,GUF
ABAB,ABB-099,1374.648,,-6.3073,70.648,1.813,0.3209,2.425,GUF
ABAB,ABB-099,1374.8004,,-5.1426,70.648,1.761,0.3209,2.425,GUF
ABAB,ABB-099,1374.9528,,-4.9109,70.648,1.709,0.3209,2.425,GUF
ABAB,ABB-099,1375.1052,,-4.6792,70.648,1.656,0.3209,2.425,GUF
ABAB,ABB-099,1375.2576,,-5.5775,70.648,1.602,0.3209,2.425,GUF
ABAB,ABB-099,1375.41,,-6.4759,70.648,1.547,0.3209,2.425,GUF
ABAB,ABB-099,1375.5624,,-7.6032,70.648,1.492,0.3209,2.425,GUF
ABAB,ABB-099,1375.7148,,-8.7305,70.648,1.437,0.3209,2.425,GUF
ABAB,ABB-099,1375.8672,,-8.9428,70.648,1.389,0.3209,2.425,GUF
ABAB,ABB-099,1376.0196,,-9.1541,70.648,1.342,0.3209,2.425,GUF
ABAB,ABB-099,1376.172,,-9.3654,70.648,1.294,0.3209,2.425,GUF
ABAB,ABB-099,1376.3244,,-8.5167,70.648,1.261,0.3209,2.425,GUF
ABAB,ABB-099,1376.4768,,-7.667,70.648,1.228,0.3209,2.425,GUF
ABAB,ABB-099,1376.6292,,-7.1143,70.648,1.195,0.3209,2.425,GUF
ABAB,ABB-099,1376.7816,,-6.5626,70.648,1.182,0.3209,2.425,GUF
ABAB,ABB-099,1376.934,,-6.1929,70.648,1.169,0.3209,2.425,GUF
ABAB,ABB-099,1377.0864,,-5.8242,70.648,1.156,0.3209,2.425,GUF
ABAB,ABB-099,1377.2388,,-5.4556,70.648,1.162,0.3209,2.425,GUF
ABAB,ABB-099,1377.3912,,-5.4179,70.648,1.167,0.3209,2.425,GUF
ABAB,ABB-099,1377.5436,,-5.3802,70.648,1.173,0.3209,2.425,GUF
ABAB,ABB-099,1377.696,,-5.3435,70.648,1.178,0.3209,2.425,GUF
ABAB,ABB-099,1377.8484,,-5.1288,70.648,1.165,0.3209,2.425,GUF
ABAB,ABB-099,1378.0008,,-4.9141,70.648,1.153,0.3209,2.425,GUF
ABAB,ABB-099,1378.1532,,-4.6994,70.648,1.14,0.3209,2.425,GUF
ABAB,ABB-099,1378.3056,,-4.4857,70.648,1.127,0.3209,2.425,GUF
ABAB,ABB-099,1378.458,,-4.271,70.648,1.089,0.3209,2.425,GUF
ABAB,ABB-099,1378.6104,,-4.2663,70.648,1.051,0.3209,2.425,GUF
ABAB,ABB-099,1378.7628,,-4.2616,70.648,1.012,0.3209,2.425,GUF
ABAB,ABB-099,1378.9152,,-4.258,70.648,0.989,0.3209,2.425,GUF
ABAB,ABB-099,1379.0676,,-4.2533,70.648,0.965,0.3209,2.425,GUF
ABAB,ABB-099,1379.22,,-4.2486,70.648,0.942,0.3209,2.425,GUF
ABAB,ABB-099,1379.3724,,-4.2459,70.648,0.919,0.3209,2.425,GUF
ABAB,ABB-099,1379.5248,,-4.2442,70.648,0.893,0.3209,2.425,GUF
ABAB,ABB-099,1379.6772,,-4.2415,70.648,0.868,0.3209,2.425,GUF
ABAB,ABB-099,1379.8296,,-4.2388,70.648,0.843,0.3209,2.425,GUF
ABAB,ABB-099,1379.982,,-4.1781,70.648,0.818,0.3209,2.425,GUF
ABAB,ABB-099,1380.1344,,-4.1174,70.648,0.814,0.3209,2.425,GUF
ABAB,ABB-099,1380.2868,,-4.0557,70.648,0.81,0.3209,2.425,GUF
ABAB,ABB-099,1380.4392,,-3.995,70.648,0.806,0.3209,2.425,GUF
ABAB,ABB-099,1380.5916,,-4.0583,70.648,0.792,0.3209,2.425,GUF
ABAB,ABB-099,1380.744,,-4.1207,70.648,0.778,0.3209,2.425,GUF
ABAB,ABB-099,1380.8964,,-4.184,70.648,0.765,0.3209,2.425,GUF
ABAB,ABB-099,1381.0488,,-4.2463,70.648,0.751,0.3209,2.425,GUF
ABAB,ABB-099,1381.2012,,-4.2696,70.648,0.745,0.3209,2.425,GUF
ABAB,ABB-099,1381.3536,,-4.2929,70.648,0.739,0.3209,2.425,GUF
ABAB,ABB-099,1381.506,,-4.3162,70.648,0.733,0.3209,2.425,GUF
ABAB,ABB-099,1381.6584,,-4.3395,70.648,0.727,0.3209,2.425,GUF
ABAB,ABB-099,1381.8108,,-4.4078,70.648,0.764,0.3209,2.425,GUF
ABAB,ABB-099,1381.9632,,-4.4771,70.648,0.8,0.3209,2.425,GUF
ABAB,ABB-099,1382.1156,,-4.5454,70.648,0.837,0.3209,2.425,GUF
ABAB,ABB-099,1382.268,,-4.6137,70.648,0.874,0.3209,2.425,GUF
ABAB,ABB-099,1382.4204,,-4.7711,70.648,0.957,0.3209,2.425,GUF
ABAB,ABB-099,1382.5728,,-4.9284,70.648,1.041,0.3209,2.425,GUF
ABAB,ABB-099,1382.7252,,-5.0847,70.648,1.117,0.3209,2.425,GUF
ABAB,ABB-099,1382.8776,,-5.242,70.648,1.192,0.3209,2.425,GUF
ABAB,ABB-099,1383.03,,-5.3993,70.648,1.323,0.3209,2.425,GUF
ABAB,ABB-099,1383.1824,,-5.3476,70.648,1.453,0.3209,2.425,GUF
ABAB,ABB-099,1383.3348,,-5.2959,70.648,1.518,0.3209,2.425,GUF
