STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-035,1617.5736,9.679,-21.506,44.1677,2.908,0.2524,2.441,BTS
ABAB,ABB-035,1617.726,9.41,-22.38,41.373,2.862,0.2322,2.412,BTS
ABAB,ABB-035,1617.8784,9.282,-23.824,39.2904,2.821,0.2223,2.425,BTS
ABAB,ABB-035,1618.0308,9.203,-25.424,35.4468,2.724,0.2168,2.446,BTS
ABAB,ABB-035,1618.1832,9.123,-27.952,28.7082,2.66,0.2129,2.452,BTS
ABAB,ABB-035,1618.3356,9.045,-32.412,24.3957,2.631,0.1993,2.405,BTS
ABAB,ABB-035,1618.488,8.941,-38.614,26.2681,2.603,0.1867,2.422,BTS
ABAB,ABB-035,1618.6404,8.847,-47.07,33.4735,2.601,0.1875,2.428,BTS
ABAB,ABB-035,1618.7928,8.933,-52.9529,46.1498,2.599,0.1937,2.435,BTS
ABAB,ABB-035,1618.9452,9.021,-47.7059,58.9841,2.635,0.2053,2.448,BTS
ABAB,ABB-035,1619.0976,9.056,-37.4,61.6915,2.736,0.2145,2.464,BTS
ABAB,ABB-035,1619.25,9.091,-30.206,57.0489,2.837,0.2121,2.448,BTS
ABAB,ABB-035,1619.4024,9.125,-25.933,53.3063,2.924,0.2046,2.437,BTS
ABAB,ABB-035,1619.5548,9.131,-24.135,49.6157,3.003,0.193,2.438,BTS
ABAB,ABB-035,1619.7072,9.137,-23.998,49.0841,3.093,0.1836,2.445,BTS
ABAB,ABB-035,1619.8596,9.143,-24.953,52.9185,3.146,0.1787,2.441,BTS
ABAB,ABB-035,1620.012,9.146,-25.459,54.9759,3.193,0.1808,2.437,BTS
ABAB,ABB-035,1620.1644,9.149,-25.434,54.1633,3.182,0.1829,2.437,BTS
ABAB,ABB-035,1620.3168,9.151,-25.097,57.1407,3.128,0.185,2.443,BTS
ABAB,ABB-035,1620.4692,9.155,-24.509,62.0881,3.045,0.1916,2.448,BTS
ABAB,ABB-035,1620.6216,9.158,-23.835,64.2155,2.951,0.1964,2.451,BTS
ABAB,ABB-035,1620.774,9.162,-22.463,65.5329,2.855,0.2067,2.467,BTS
ABAB,ABB-035,1620.9264,9.175,-20.971,71.6302,2.74,0.2212,2.473,BTS
ABAB,ABB-035,1621.0788,9.188,-19.48,77.0376,2.624,0.2441,2.45,BTS
ABAB,ABB-035,1621.2312,9.234,-18.652,80.955,2.49,0.2669,2.419,BTS
ABAB,ABB-035,1621.3836,9.32,-17.929,84.1824,2.355,0.2897,2.408,BTS
ABAB,ABB-035,1621.536,9.512,-17.807,83.8098,2.257,0.3026,2.407,BTS
ABAB,ABB-035,1621.6884,9.898,-17.685,82.9672,2.153,0.3711,2.432,BTS
ABAB,ABB-035,1621.8408,10.412,-18.025,81.7146,2.138,0.3954,2.414,BTS
ABAB,ABB-035,1621.9932,10.439,-18.576,79.162,2.123,0.405,2.368,BTS
ABAB,ABB-035,1622.1456,10.339,-18.879,77.2694,2.112,0.4088,2.313,BTS
ABAB,ABB-035,1622.298,10.201,-19.149,82.5567,2.1,0.3869,2.333,BTS
ABAB,ABB-035,1622.4504,9.981,-19.05,88.414,2.089,0.3594,2.399,BTS
ABAB,ABB-035,1622.6028,9.667,-18.616,87.9015,2.075,0.3389,2.407,BTS
ABAB,ABB-035,1622.7552,10.138,-18.256,86.8089,2.062,0.3534,2.407,BTS
ABAB,ABB-035,1622.9076,10.521,-18.054,83.4663,2.016,0.4068,2.438,BTS
ABAB,ABB-035,1623.06,11.146,-18.436,77.5937,1.965,0.4154,2.402,BTS
ABAB,ABB-035,1623.2124,11.544,-19.294,76.3711,1.925,0.4216,2.366,BTS
ABAB,ABB-035,1623.3648,11.604,-20.304,78.1585,1.884,0.4311,2.319,BTS
ABAB,ABB-035,1623.5172,11.716,-21.605,80.3659,1.859,0.4406,2.289,BTS
ABAB,ABB-035,1623.6696,12.068,-22.769,80.5132,1.842,0.4526,2.319,BTS
ABAB,ABB-035,1623.822,12.198,-23.667,77.6906,1.737,0.4627,2.289,BTS
ABAB,ABB-035,1623.9744,12.179,-23.611,75.418,1.637,0.4544,2.242,BTS
ABAB,ABB-035,1624.1268,12.159,-23.476,72.3954,1.603,0.4435,2.239,BTS
